,5_11_1_.6,5_11_1_.3,5_11_1_.2,5_11_1_.1,5_11_1_1,5_11_1_2,5_11_1_3,5_11_1_4,5_11_1_5,5_11_1_6,5_11_1_7,5_11_1_8,5_12_2_.6,5_12_2_.3,5_12_2_.2,5_12_2_.1,5_12_2_1,5_12_2_2,5_12_2_3,5_12_2_4,5_12_2_5,5_12_2_6,5_12_2_7,5_12_2_8,5_13_5_.6,5_13_5_.3,5_13_5_.2,5_13_5_.1,5_13_5_1,5_13_5_2,5_13_5_3,5_13_5_4,5_13_5_5,5_13_5_6,5_13_5_7,5_13_5_8,5_14_1_.6,5_14_1_.3,5_14_1_.2,5_14_1_.1,5_14_1_1,5_14_1_2,5_14_1_3,5_14_1_4,5_14_1_5,5_14_1_6,5_14_1_7,5_14_1_8,5_14_5_.6,5_14_5_.3,5_14_5_.2,5_14_5_.1,5_14_5_1,5_14_5_2,5_14_5_3,5_14_5_4,5_14_5_5,5_14_5_6,5_14_5_7,5_14_5_8,3__13_.1,3__13_.2,3__13_0,3__13_10,3__13_11,3__13_12,3__15_.1,3__15_.2,3__15_0,3__15_10,3__15_11,3__15_12,3__16_.1,3__16_.2,3__16_0,3__16_10,3__16_11,3__16_12,3__28_.1,3__28_.2,3__28_0,3__28_10,3__28_11,3__28_12
3dfaa3fabdf04711351c97af550d2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004697801,0.000973047,0.000614523,0,0,0,0.004523717,0.007360834,0.001705775,0,0,0,0.002935356,0.001045667,0.001138628,0,0,0,0.000898254,0,0.005002037,0,0,0
3e064c3f883fdd051884a58537182eef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000750069,0.000681133,0,0,0,0,0.002100297,0.001175689,0,0,0,0,0.000560686,0.000793264,0.000768574,0,0,0,0.001238135,0,0.001448554,0,0,0
3ee3085cd6f25c2449332df3675b9eee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002131775,0.000413545,0.008671606,0,0,0,0.004362156,0.001584624,0.00166417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f574a1c6ddd83e13a9f0c0d99628511,0.000687328,0,0,0.000589883,0.00036137,0,0.003250591,0,0,0,0,0,0,0.002240187,0.002977963,0.00155739,0.000870918,0.001020278,0.000426053,0.002917342,0,0.000213129,0,0,0,0.001629601,0,0,0,0,0.000485761,0,0,0,0,0,0,0,0.000909918,0.00212282,0.000789967,0.000576654,0.00178751,0.001287712,0.003256847,0,0,0,0.000592329,0.001456249,0,0.002341398,0.00076742,0.002734731,0.001880503,0.000511143,0,0.000852515,0,0,0,0.000218935,0,0,0,0,0,0.00017039,0,0,0,0,0,0.000126201,0.00039852,0,0,0,0,0.000238911,0,0.001800896,0,0
401e9cda8dd173db76e03cfe30f2274e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000583828,0,0,0,0,0.004200595,0.003220365,0.001913796,0,0,0,0.00151715,0.001802874,0.006262454,0,0,0,0.000412712,0.00075655,0,0,0,0
431b7a050a85f69cfcb3d5bb614a02e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323714,0.008392527,0.000375542,0.000159898,0,0,0.000258498,0.000647481,0.000249626,0,0,0,0.00171504,0.003137,0.016538571,0,0,0,0.003714404,0.000995461,0.002082296,0,0,0
4422afa5e085d3e4373b56dd5c28160d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000394769,0,0,0,0.001480823,0,0,0,0,0,0,0,0,0,0,0,0.001658047,0.000729785,0.000990065,0,0,0,0.00171255,0.000681559,0.0019554,0,0,0,0.001813984,0.000468747,0.001651011,0,0,0,0.002282052,0,0.00167489,0,0,0.000265096
446b888f8119b56e60b68ad01e3dd288,0,0.034400083,0.035496149,0.000442413,0,0,0,0,0,0,0,0,0,0.042758352,0.043478261,0,0,0,0,0,0,0,0,0,0,0.053297546,0.034383954,0.024028691,0.008431607,0,0.000546481,0.000150218,0,0,0,0,0,0,0.000682439,0.022896133,0.00449294,0,0,0,0,0,0,0,0,0,0,0,0.00414407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598e7db6dff8f019ff4f6c50dc05df4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049373,0,0.000782036,0,0.000592154,0,0,0,0,0,0,0,0.000511614,0,0,0,0,0,0,0,0.000355296,0,0.000785224,0,0,0,0.000743182,0.000766754,0.001539358,0,0,0,0,0,0,0.004976447,0,0,0,0,0,0,0,0
45b76e49b6500d8d245c2f27f6fbb143,0.003186703,0.010320025,0.023369036,0.015042029,0.009485952,0.015816941,0.008687943,0.02511975,0.007532175,0,0,0.000216732,0,0.004772572,0,0.005372995,0.017169518,0.060068869,0.099376897,0.008184765,0,0,0,0,0,0.023197853,0.028098715,0.075672445,0.033669458,0.042084942,0.050276277,0.003905663,0,0,0.00171899,0,0.003969199,0.031674512,0.022634213,0.088779378,0.007060334,0.014498723,0.023237627,0.012049301,0.002269924,0,0,0,0,0.026655692,0.016916137,0.06299476,0.017087895,0.043672827,0.077442516,0.006133715,0,0.002841716,0.000335965,0,0,0,0,0,0,0,0,0.000937143,0.00224663,0,0,0,0,0.000937494,0.006319385,0.016258927,0,0,0,0.000716732,0,0.008292499,0.000849347,0.005150442
48120f2d28136884787660eb4953652a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172546,0,0,0.000968495,0,0,0,0,0,0,0,0,0,0,0.00212282,0.001086205,0,0,0,0,0,0,0,0,0,0,0.001672427,0.001688325,0.00265186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067976,0.001194553,0.000384772,0,0,0
48e2a4ea98aea8fa0f0cf874bdcacb52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002875767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003955114,0.002566,0,0,0,0,0.001899455,0,0.003233359,0.002813875,0.003563437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001035279,0,0,0,0
4a18a72af06424cd6600b6f548ea8f05,0.008685329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006955502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236864,0,0.002697074,0,0,0,0.019775107,0.010615277,0.009527376,0,0,0,0.009135884,0.00356969,0.008824367,0,0,0,0.011143211,0.007366409,0.008872391,0,0,0
4cbfff144d4e7a4e0f4619ed505be070,0,0,0,0,0.023217996,0.021276596,0.534929078,0.501448145,0.543739992,0.883338537,0.948200371,0.945762896,0,0,0,0,0.009393468,0.097181482,0.066943601,0.573662885,0.994878582,0.88501705,0.947824181,0.970648186,0,0,0,0,0.012305589,0.404247104,0.454915295,0.688999049,0.951650348,0.900979325,0.702478965,0.95943417,0,0,0,0,0.002419275,0.005684158,0.007652776,0.206585725,0.466617321,0.919388464,0.912879821,0.994666667,0,0,0,0,0.009822982,0.019806083,0.71330883,0.936260478,0.990337453,0.866439329,0.941822051,0.989343353,0,0,0,0.518548129,0.821496714,0.601449656,0,0.000187429,0,0.80952381,0.810778542,0.401757017,0,0.000198316,0,0.37201793,0.944590279,0.52601432,0,0,0,0.529337857,0.682450366,0.301868929
4e0a65b0a2fab7bf0f307d360b679d87,0,0.004586678,0,0,0,0.003291851,0,0,0,0,0,0,0.003750218,0,0,0,0.004292379,0,0,0,0,0,0,0,0,0.008531442,0.011276458,0,0,0.003861004,0,0,0,0,0,0,0.006747638,0.008473436,0,0.014859742,0.017971759,0,0.008378952,0.030629139,0.010461387,0,0,0,0.009329187,0.024502976,0,0.016389787,0.023022613,0.028258888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501a3e687c65822914e1a727e5f43331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000398792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002457826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271423,0.002129871,0,0,0,0,0.001484169,0.000973552,0.001622545,0,0,0,0.004102838,0,0.005024671,0,0,0
50c77a7d7927650d7b1a093e9d2c62de,0.004248938,0.002032732,0.000531114,0.000958561,0,0,0,0,0.000355851,0,0,0,0.002616431,0.004869972,0.002025015,0.002491824,0.001306376,0,0.000372797,0,0,0,0,0,0,0.001917178,0.00120159,0,0.000512733,0,0,0,0,0,0,0,0.002381519,0.001681237,0.006028207,0.00181956,0.003456107,0.00090617,0.00173165,0.000551876,0,0,0,0,0.001554865,0.004495378,0.004716014,0.004348311,0.004297554,0.000911577,0,0,0,0,0,0,0.009198216,0.001313613,0.002970196,0,0,0,0.002746543,0.001567585,0.000457647,0,0,0,0.002572559,0.002271621,0.000967834,0,0,0,0.013036828,0.004459664,0.011022588,0,0,0
51111e66d97d8fd3f0bdf584d69c7835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002092298,0.001240634,0,0,0,0,0.000743182,0.001226806,0.001705775,0,0,0,0,0.000793264,0.001451751,0,0,0,0,0,0,0,0,0
538add871396bc31fee52b4c6e73542a,0.004311422,0.007088502,0.005222625,0.002212063,0.003884723,0,0.00212766,0,0.000474468,0,0,0,0.007500436,0.013928119,0.015008934,0,0,0,0.000692336,0,0,0,0,0,0.008547725,0.013803681,0.013679638,0.000717274,0.002848516,0.007915058,0.000789362,0,0,0,0,0,0.010716837,0.014324143,0.006028207,0.023654284,0.030956848,0.006260812,0.012847727,0.039919058,0.015494695,0,0,0,0.014660151,0.034380144,0.00953455,0.027650797,0.034329275,0.040938096,0.001795025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547c9838a1612f7043e6f4258b8b5304,0,0.013968519,0.017615296,0.021751954,0,0.022641509,0,0,0,0,0,0,0,0,0,0.011291076,0,0.016707053,0,0,0,0,0,0,0,0,0.016914687,0.015899582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008649806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54dcb911e3ab04e9d5b30c3912100b41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000987459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057084205,0.021869223,0.055341231,0.000543652,0,0,0.05790358,0.086472763,0.027750042,0,0,0,0.006332454,0.003173058,0.003928266,0.002127336,0,0,0.015585929,0.0324122,0.031596578,0.001047033,0.001238631,0.004544508
55e62a37d75f2f867ef4733f85b82a45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000888713,0,0,0,0.002467308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000646245,0,0.000540855,0,0,0,0,0,0.000426985,0,0,0,0.000534097,0,0.000452673,0,0,0
569653b1659271a290facfcedd0de061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006907579,0.020224719,0.036451494,0,0,0,0.021916716,0.009617776,0.006070995,0,0,0,0.023134782,0.010171939,0.040997083,0,0,0,0.010344683,0.004105177,0.053663063
57e11c3559fa2ef79a2702684229e4ba,0.002061985,0,0,0,0,0,0,0,0,0,0,0,0.003052503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002222751,0,0,0,0,0,0,0,0.000542808,0,0,0,0,0,0,0,0.001074389,0,0,0,0,0,0,0,0.003000276,0.000705459,0.002458093,0,0,0,0.004232907,0.005077612,0.001164919,0,0,0,0.005211082,0.002235563,0.002191859,0,0,0,0.009079653,0.002070558,0.004209859,0,0,0
5810a546133ce2a9e01ba21225a87263,0.012496876,0,0,0,0,0,0,0,0,0,0,0,0.014739229,0,0,0,0,0,0,0,0,0,0,0,0.011815973,0,0,0,0,0,0,0,0,0,0,0,0.027308089,0,0,0,0,0,0,0,0,0,0,0,0.007256034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003374524,0.009675878,0.001742791,0,0,0
5b9305abe9131ab077f971551c108db7,0,0,0,0,0,0,0,0,0,0,0,0,0.000784929,0,0,0,0,0,0,0,0,0,0,0,0.000335205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012587,0,0,0,0,0,0,0,0,0,0,0,0.000631637,0.001848789,0.000375542,0,0,0,0,0.001516468,0,0,0,0,0.000956464,0.004128581,0.001764873,0,0,0,0.004054284,0.001552919,0.003327147,0,0,0
5e18094f37d33836726fabc09f8e46fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033976344,0,0,0,0,0,0,0,0,0,0,0,0.022952762,0,0,0,0,0,0,0,0,0,0,0,0.003513482,0.006616717,0.008330204,0,0,0,0.017222438,0.00165278,0.021010151,0,0,0,0.008872032,0.01128599,0.029888984,0,0,0,0.004175669,0.008998965,0.022271513,0,0,0
5eaeab6fa2a8efe96eac7a0712c65080,0,0.00078182,0,0.001032296,0,0.000722601,0.006560284,0,0,0,0,0.000270915,0.001133787,0.001947989,0.000952948,0.002569693,0.001741835,0.003953577,0.00111839,0.000648298,0,0,0,0,0,0,0.00064701,0,0.000797584,0,0,0,0,0,0,0,0,0.000403497,0.001251137,0.000833965,0.002715513,0.00181234,0.002457826,0.001655629,0.002862077,0,0,0,0.000518288,0.000949728,0.00399836,0.001449437,0.002046455,0.002237507,0,0,0,0,0,0,0.000986933,0.000875742,0,0,0,0,0.000452372,0.001039377,0,0,0,0,0.00042876,0.000378603,0.000426985,0,0,0,0.000145663,0.000676913,0.000430039,0,0,0
5f1f6453ad88dc836876671d27f97f58,0,0,0,0,0,0,0,0,0,0,0,0,0.000959358,0,0,0,0,0,0,0,0,0,0,0,0.001843627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133307,0,0.001508211,0.002851361,0,0,0,0,0.0037761,0.000569837,0.001332787,0.000780466,0.000665098,0,0,0,0,0,0,0,0.000473728,0.000510849,0.00198013,0,0,0,0.000258498,0.00017039,0.000208021,0,0,0,0.001220317,0.000594948,0.000711642,0,0,0,0,0,0.000271604,0,0,0
60a2e0a4d6760de56ad66a42a4093dc5,0.00256186,0.003544251,0,0.00501401,0.004336435,0.002167804,0.000650118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008243865,0.010999168,0.00334728,0.002506694,0,0,0,0,0,0,0,0.003254743,0.003496974,0.00500455,0.007657316,0.010615187,0.008896944,0.007820355,0.005978661,0.002763385,0,0,0,0.000814453,0.007914398,0.013430388,0.01884268,0.01238105,0.012016243,0.002906231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6116fd7dc95407952dfa6a8cad835556,0.001374656,0,0.000619634,0,0,0,0,0.002172218,0.000889627,0,0,0,0.001744287,0.000486997,0,0.000389347,0.00037325,0.001147813,0.005964744,0,0,0,0,0,0.00067041,0.000958589,0.00147888,0.001912732,0.00176608,0.007335907,0.002489526,0.00095138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002136935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341588,0.000303905,0,0,0.000267049,0,0,0,0,0
61db0bd527e07336202fd0ff4578c042,0,0,0,0,0,0,0,0,0,0,0,0,0.001308216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000671114,0.000340566,0.002014271,0,0,0,0.002164922,0.001277923,0,0,0,0,0.001813984,0.000685092,0.001537148,0,0,0,0.001747955,0.000318547,0.003010276,0,0,0.000170419
62dc76a09326c359be5946507e82e9fa,0.000562359,0.003179402,0.004868549,0.004276655,0.00415575,0.001204336,0.004905437,0.018157514,0.018029773,0.000936622,0,0,0,0.004577773,0.002739726,0.006463168,0.001119751,0.002805765,0.010172019,0.000486224,0,0,0,0,0,0.005368098,0.006377669,0.004781829,0.004386715,0.012837838,0.006557775,0.012518151,0,0,0.002759432,0.000275209,0,0.007128447,0.006255687,0.005382866,0.000345611,0.001235687,0.001228913,0.001195732,0.001283,0,0,0,0,0.001962771,0.002152963,0.004348311,0.000511614,0.002403249,0.00393196,0.007769372,0,0.003125888,0.003807604,0,0,7.30E-05,0,0,0,0,0,0.000187429,0,0,0,0,0,0.000270431,0.000313123,0,0,0,0,0.000915824,0,0,0.000530842,0.007176535
630d3298d6df053fa8d57ead7cd4df95,0,0,0,0,0,0,0,0,0,0,0,0,0.001046572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000671114,0,0.000887645,0,0,0,0.003554349,0.002334339,0.001622566,0,0,0,0.001583113,0.001766816,0.000825505,0,0,0,0,0,0,0,0,0
6337b308d49ea78bc68f9100ca6c62b4,0.003186703,0,0,0,0,0,0,0,0,0,0,0,0.005407291,0,0,0,0,0,0,0,0,0,0,0,0.002262633,0,0,0,0,0,0,0,0,0,0,0,0.026276097,0,0,0,0,0,0,0,0,0,0,0,0.002147194,0,0,0,0,0,0,0,0,0,0,0,0.001894911,0.001386591,0.012085624,0,0,0,0.008724312,0.003424833,0.003827592,0,0,0,0.001385224,0.001081724,0.002391119,0,0,0,0,0,0.000294237,0,0.000743179,0.001344417
6536a7bc84c95500ef05185628c9f407,0.000874781,0,0,0,0.000813082,0,0,0,0,0,0,0,0.001133787,0,0.00238237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000873224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000947456,0.000510849,0,0,0,0,0.000807807,0.000681559,0.000499251,0,0,0,0,0.000811293,0.001508682,0,0,0,0,0.000477821,0,0,0,0
6a8118b17d1d40cf877db24449ceb616,0.001812047,0.005003648,0.001593343,0.003170624,0.003252326,0.002087515,0,0,0,0,0,0,0.003663004,0.002727184,0.005241215,0.004672169,0.004603421,0.003953577,0.00079885,0,0,0,0,0,0,0.001917178,0.004344209,0.001912732,0.002335783,0.002702703,0,0,0,0,0,0,0.004127967,0.008204438,0.019563239,0.009021986,0.015898094,0.023395667,0.022902469,0.003955114,0.002417962,0,0,0,0,0.009307332,0.009944638,0.004571301,0.011204338,0.010607442,0,0,0,0,0,0,0.000947456,0,0.004062681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237916,0.002229832,0.000860079,0,0,0
6aaac37f56d07ffcea4fe9ef1cd00d2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004604271,0.01338265,0.0288899,0.047915087,0.20860077,0.077518741,0.182270137,0.161423841,0.037256353,0,0,0,0,0.00854755,0.06725446,0.050507303,0.059961117,0.045661722,0.006923669,0.0010734,0.000686678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000424674,0.000397644
6c921e3ae0af506f54295d074ca071bc,0,0,0,0,0,0,0,0,0,0,0,0,0.003924647,0,0,0,0,0,0,0,0,0,0,0,0.003184446,0,0,0,0,0,0,0,0,0,0,0,0.020798603,0,0,0,0,0,0,0,0,0,0,0,0.028061602,0.003988857,0,0.005128777,0.005116136,0.003231955,0,0,0,0,0,0,0.001855434,0.000559502,0.008432624,0,0,0,0.003263539,0.002266183,0.0146447,0,0,0,0.002638522,0.000811293,0.003273555,0,0,0,0.004102838,0.003225293,0.006835363,0,0,0
6d4ab2107d92228c6751838e7dbbe697,0.001437141,0.002189096,0,0.001548444,0.001445478,0,0.000472813,0.000334187,0,0,0,0,0.004011861,0.005259569,0,0.002336085,0.002488336,0.006759342,0.001757469,0,0,0,0,0,0,0.004217791,0.003419909,0,0.002050931,0.002123552,0.000425041,0,0,0,0,0,0,0,0,0,0.001728054,0.002471373,0.001843369,0,0.001085616,0,0,0,0.002443359,0.003165759,0.002255485,0.005574757,0.001688325,0.003149084,0.000769297,0,0,0,0,0,0.00264498,0.000389219,0.000443822,0,0,0,0.002391108,0.00115865,0.005325345,0,0,0,0.001220317,0.000594948,0.002191859,0,0,0,0.00203928,0.002229832,0.001516455,0,0,0
6e5be229dd49e819c917d2ae8b72610b,0.002499375,0.000364849,0.001416305,0.001253502,0.000451712,0.001525492,0.000236407,0,0,0,0,0,0.004447933,0.002434986,0.001310304,0,0.001057543,0,0,0.000972447,0,0,0,0,0.001843627,0.004026074,0.006377669,0.002390915,0.00176608,0.004343629,0,0,0,0,0,0,0.000555688,0.003833221,0.006369427,0.004700531,0.007307199,0.006919845,0.015528991,0.003587196,0.006760424,0,0,0,0.00444247,0,0,0,0.002558068,0.00256899,0,0,0,0,0,0,0.001223797,0.001848789,0.000546243,0,0,0,0.000452372,0.000511169,0.000457647,0,0,0,0.001352243,0.002217535,0.00079704,0,0,0,0.001310966,0.001552919,0,0,0,0
766219c96c8e1cd5e3934f165d0fb3e7,0,0.002970916,0,0.001032296,0.000993766,0,0.001891253,0,0,0,0,0,0,0,0,0.002803302,0.004914463,0.006249203,0.001384673,0.006077796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002271156,0,0.001899229,0,0,0,0,0,0,0.002469292,0.001640353,0.005574757,0.004809168,0.003314826,0,0,0,0,0,0,0.002329162,0,0,0,0,0,0,0,0,0,0,0,0.001813984,0.000594948,0.002818104,0,0,0,0,0,0.001312752,0,0.000247726,0
7b28c20e72c6c95b3e604f0849245770,0.033179205,0.33331596,0.521023281,0.487022563,0.540518565,0.554476114,0.086406619,0.244290966,0.248858312,0.037464877,0.001187384,0.020752059,0.012646084,0.248368559,0.257176891,0.294346675,0.30836703,0.383497003,0.576662939,0.046110211,0.000345264,0.023657289,0,0.000356706,0.008463924,0.412480828,0.438580275,0.38601315,0.696462143,0.232625483,0.307486793,0.160282409,0,0.003482046,0.177146476,0.013870542,0.005398111,0.302084734,0.233848954,0.345943897,0.055890195,0.234286185,0.201318288,0.011681383,0.007105848,0,0.0011456,0,0.060343551,0.215968089,0.144761124,0.268145836,0.163051264,0.13623933,0.013163518,0.00868943,0,0.022733731,0.013662579,0.000307996,0.011724764,0.065559015,0.005428289,0.000415734,0.001271995,0,0.00071087,0.028778817,0.003619571,0,0,0,0.001781003,0.035678872,0.018588101,0,6.56E-05,0,0.00485543,0.040654615,0.007650174,0.009172007,0.004954525,0.027740433
7c3d7711fd15460714ece118b35c0576,0,0,0,0,0.00641431,0.003532718,0.031146572,0.004288738,0.004388826,0,0,0,0,0,0,0,0.000870918,0,0.000692336,0.016531605,0,0,0,0,0,0,0,0,0.004557625,0.005791506,0.007711458,0.005507987,0,0,0.000678549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007331713,0,0,0,0,0,0.001675252,0.000813958,0.001155062
811f358e4e89eecbd75298ffce878cba,0.002436891,0.002658188,0.00283261,0.004129184,0.002439245,0.003613007,0.018853428,0.000891166,0.000652393,0,0,0.00037928,0.004796791,0.006330963,0.002620608,0.002959041,0.009766719,0.01530417,0.007668957,0.017098865,0,0,0,0,0,0.01131135,0.018670857,0.010041841,0.005583091,0.009073359,0.000971522,0.000650944,0,0,0,0,0.003334127,0.003295225,0.001592357,0.00212282,0.001974919,0.002883269,0.005474249,0.006898455,0.012928695,0,0,0,0.010513846,0.001646195,0.007791675,0.003121864,0.012943825,0.030993619,0.008291307,0.000664486,0.000980969,0,0,0,0.010579922,0.007833025,0,0,0,0,0.040939641,0.024672426,0.001913796,0,0,0,0.017051451,0.019597238,0.014489041,0,0,0,0,0.003145656,0,0,0,0.001211869
8212472385df0dc1b6527a764d613b7d,0.002499375,0.009069113,0.006196335,0.003318095,0,0,0,0,0,0,0,0,0.002616431,0.014220318,0.013936867,0,0,0,0,0,0,0,0,0,0.002430235,0.008435583,0.010074868,0.002630006,0.001139406,0,0,0,0,0,0,0,0,0.001681237,0,0.004548901,0.00799842,0.00922646,0.014746956,0.021615158,0.006711078,0,0,0,0,0.001962771,0.008714374,0.007247185,0.010948532,0.009612994,0.002649799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84977ba94188c5d008f9861e3e14d0a5,0.00099975,0,0.000619634,0,0,0,0.000768322,0,0,0,0,0,0,0,0,0,0,0,0.00031954,0,0,0,0,0,0,0,0.00175617,0,0.001082436,0,0,0,0,0,0,0,0,0.000739744,0.001137398,0.001137225,0.000394984,0,0.000502737,0,0,0,0,0,0,0,0,0,0.000665098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
