ID	5_11_1_1	5_12_2_1	5_13_5_1	5_14_1_1	5_14_5_1	5_12_2_3	5_13_5_3	5_14_1_3	5_14_5_3	5_11_1_3	5_12_2_5	5_13_5_5	5_14_1_5	5_14_5_5
4130_1	11	1	2	1	0	3	72	0	106	20	126	93	10	179
413_1	1	0	0	1	0	0	0	0	2	0	1	2	0	3
4129_1	6	2	1	0	0	4	22	0	27	3	3	12	1	30
4128_1	5	0	11	1	0	3	144	1	61	13	294	33	28	203
4127_1	22	1	4	0	0	11	25	2	37	10	13	17	4	39
4126_1	0	0	1	0	0	0	0	0	0	0	0	1	0	1
4125_1	6	0	0	0	0	2	3	0	26	3	2	13	3	10
4124_1	0	0	0	0	0	0	8	0	1	0	27	19	0	7
4123_1	0	0	0	0	0	1	0	0	0	0	1	0	0	0
4122_1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4121_1	15	0	5	0	0	2	14	2	41	2	86	45	10	69
4120_1	0	1	0	0	0	1	7	0	1	0	2	0	1	73
412_1	4	1	2	0	0	2	9	3	9	17	102	15	4	21
4119_1	15	0	11	1	0	18	100	17	254	21	77	168	22	262
4118_1	5	0	6	0	1	13	34	3	55	15	43	47	9	92
4117_1	0	0	0	0	0	0	0	0	2	0	0	0	0	1
4116_1	12	3	9	5	1	31	51	9	155	19	71	102	12	98
4115_1	7	0	2	0	1	5	48	0	45	46	80	205	14	218
4114_1	12	0	2	3	1	2	74	1	52	14	149	51	11	93
4113_1	6	0	1	1	0	4	17	0	12	13	72	21	11	86
4112_1	8	0	0	0	0	0	0	0	14	0	1	2	0	2
4111_1	4	0	2	0	0	1	2	0	13	0	12	6	5	6
4110_1	3	1	1	3	1	1	8	1	73	2	51	78	3	104
411_1	45	3	9	2	1	63	39	34	130	23	37	62	5	102
4109_1	3	0	2	0	0	1	16	1	52	29	125	84	20	122
4108_1	6	0	3	0	0	0	19	2	25	6	22	20	1	27
4107_1	3	0	0	0	0	1	4	0	2	0	0	0	4	2
4106_1	12	0	3	1	1	6	35	2	80	24	124	104	14	155
4105_1	0	0	0	0	0	2	3	1	1	0	1	1	0	3
4104_1	15	1	29	1	8	2	16	0	17	23	43	359	16	30
4102_1	22	5	47	5	5	35	787	5	1336	524	2269	1168	217	3477
4101_1	3	0	0	1	0	0	0	0	1	0	5	0	0	2
4100_1	2	1	0	0	0	1	1	0	12	0	3	2	0	1
410_1	5	0	1	0	0	0	0	0	6	1	0	0	0	1
41_1	3	1	1	0	0	1	29	0	20	7	48	17	6	25
4099_1	2	2	1	0	0	11	32	0	49	9	53	78	4	81
4098_1	3	0	0	0	1	1	7	2	42	5	14	22	4	73
4097_1	7	0	1	0	1	5	182	3	239	97	1033	394	161	762
4096_1	7	0	0	0	0	0	12	0	15	0	8	1	0	20
4095_1	8	0	8	0	2	5	30	0	57	21	78	104	13	125
4094_1	4	1	4	0	3	7	172	2	124	79	455	506	59	315
4093_1	29	1	4	2	0	20	52	5	140	31	203	313	18	238
4092_1	5	1	0	0	0	6	27	4	37	6	20	21	2	74
4091_1	5	0	0	0	0	2	7	0	10	0	38	5	1	24
4090_1	3	0	1	1	0	0	26	0	23	6	33	23	2	59
409_1	1	0	0	0	0	1	22	0	8	11	24	7	3	16
4089_1	6	0	1	0	0	3	21	0	29	15	80	79	13	81
4088_1	12	1	1	0	4	10	57	5	64	14	80	66	12	116
4087_1	18	2	18	2	7	18	152	4	273	121	291	237	69	530
4086_1	3	0	0	0	0	1	7	0	20	3	67	47	4	27
4085_1	1	0	0	1	0	1	4	0	4	1	7	8	0	0
4084_1	9	1	2	0	1	11	12	0	12	50	70	107	44	80
4083_1	0	0	0	0	0	1	23	0	32	2	7	3	1	48
4082_1	7	1	8	3	4	28	29	28	67	15	54	63	6	38
4081_1	0	0	0	0	1	1	7	1	24	4	63	24	0	24
4080_1	9	0	0	0	0	1	20	0	35	4	16	15	5	75
408_1	6	0	0	0	1	0	10	0	13	4	32	9	5	33
4079_1	2	0	0	0	1	2	15	1	64	3	16	40	1	25
4078_1	32	4	7	1	2	4	72	3	189	23	258	128	27	249
4077_1	13	2	6	0	2	17	80	10	130	23	123	149	11	216
4076_1	18	1	6	0	1	6	64	4	132	29	96	72	24	223
4075_1	0	1	0	0	0	0	13	0	21	2	8	8	1	44
4074_1	9	0	0	0	0	0	5	1	24	1	19	22	3	18
4073_1	1	0	0	0	0	0	0	0	2	3	4	1	0	4
4072_1	3	0	4	0	0	0	4	0	34	5	11	13	3	16
4071_1	16	0	2	0	0	9	4	5	17	3	4	6	1	11
4070_1	1	0	1	0	0	1	1	0	3	0	0	0	0	1
407_1	0	0	0	0	0	1	0	0	2	1	3	3	0	3
4069_1	0	0	0	0	0	0	0	0	3	0	1	2	0	0
4068_1	19	2	18	1	0	9	79	2	121	44	217	204	50	240
4067_1	12	0	1	2	0	0	8	2	25	1	23	71	3	11
4066_1	1	0	1	0	0	0	0	0	5	0	5	1	0	2
4065_1	24	1	8	0	2	8	13	5	68	3	29	28	1	52
4064_1	4	0	3	0	1	3	5	6	23	10	21	48	3	125
4063_1	7	2	0	0	0	3	2	0	9	2	32	18	0	32
4062_1	4	0	0	0	0	0	3	0	5	3	37	14	6	23
4061_1	5	0	1	0	0	1	1	1	9	0	7	0	0	2
4060_1	5	0	2	0	0	1	11	0	30	3	17	6	4	37
406_1	25	4	23	3	6	176	400	43	799	227	746	706	182	1431
4059_1	23	0	12	5	1	11	123	4	124	42	193	145	20	167
4058_1	3	0	2	1	2	13	14	7	18	4	22	8	2	34
4057_1	5	0	0	0	2	7	24	4	46	113	66	46	63	166
4056_1	2	0	0	0	1	0	1	0	1	0	0	0	0	2
4055_1	11	1	7	1	2	7	23	6	69	9	13	30	2	72
4054_1	1	0	7	0	3	1	15	0	31	21	36	45	2	54
4053_1	15	0	2	1	0	12	43	7	61	9	80	49	32	107
4052_1	4	1	1	1	0	12	43	1	18	284	56	111	134	243
4051_1	9	1	1	0	0	0	6	0	27	7	16	19	3	42
4050_1	3	0	1	0	0	1	41	1	27	11	80	51	6	60
405_1	4	0	0	0	0	0	0	0	7	1	2	3	0	1
4049_1	8	0	12	2	0	59	714	2	285	38	29	44	18	3621
4048_1	8	5	30	1	1	18	490	3	628	210	1060	462	66	1863
4047_1	33	9	6	10	2	2	19	1	31	3	7	11	0	33
4046_1	16	0	11	3	2	13	118	1	36	87	526	1009	231	2005
4045_1	6	0	1	0	0	1	11	4	7	0	6	10	1	96
4044_1	1	0	0	0	0	0	0	0	5	0	1	0	0	2
4043_1	4	0	0	0	1	1	9	0	17	1	13	10	0	105
4042_1	3	0	0	0	0	1	23	0	25	8	34	27	7	53
4041_1	6	0	0	0	0	2	6	3	14	2	73	9	14	31
4040_1	9	0	8	1	0	11	51	1	34	15	56	53	7	69
404_1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
4039_1	2	0	2	0	0	1	28	0	59	13	74	50	13	98
4038_1	0	0	1	0	0	1	7	0	10	12	50	33	3	62
4037_1	0	0	1	1	0	1	1	0	11	0	1	1	0	1
4036_1	6	0	5	2	1	24	19	6	98	2	2	15	3	28
4035_1	8	0	0	2	0	3	18	1	30	53	60	59	22	147
4034_1	9	1	2	0	0	5	12	2	27	12	300	63	7	220
4033_1	11	1	0	1	1	10	23	9	111	12	29	58	6	211
4032_1	2	1	2	0	0	0	1	0	0	0	0	0	0	0
4031_1	2	0	1	3	1	0	21	0	41	9	28	25	16	51
4030_1	0	0	0	0	0	0	0	0	1	1	0	0	0	1
403_1	0	1	0	0	0	1	2	1	6	0	0	1	0	5
4029_1	2	0	0	0	0	1	12	2	23	6	33	20	4	37
4028_1	13	1	0	1	0	1	8	1	25	0	4	7	1	11
4027_1	18	1	6	4	1	11	169	3	159	28	284	230	49	523
4026_1	5	0	0	0	0	0	0	0	6	0	0	1	0	2
4025_1	12	1	4	0	0	3	123	1	91	19	173	82	13	167
4024_1	10	4	4	1	0	11	44	0	12	18	56	24	13	77
4023_1	4	0	0	0	0	0	0	0	9	1	34	68	4	2
4022_1	62	7	106	7	16	59	1700	13	1685	916	7196	2296	338	4889
4021_1	2	0	1	1	1	5	41	1	9	4	60	17	2	48
4020_1	9	1	0	0	0	2	20	2	37	12	48	39	7	127
402_1	9	0	1	1	1	3	25	0	35	10	85	32	5	92
4019_1	14	0	3	0	1	5	8	0	26	2	45	20	1	38
4018_1	4	0	0	0	0	3	2	0	16	1	1	4	0	3
4017_1	18	0	3	2	1	6	18	5	48	13	36	48	10	56
4016_1	4	1	0	0	1	5	6	0	29	0	2	307	0	21
4015_1	8	0	0	0	0	1	1	0	10	3	0	1	1	3
4014_1	4	0	0	0	0	3	23	0	26	3	25	19	3	33
4013_1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
4012_1	3	0	0	0	0	0	0	0	1	0	2	0	0	1
4011_1	2	0	0	1	1	2	0	0	0	0	9	9	1	6
4010_1	15	0	0	0	2	2	43	3	46	3	12	11	3	351
401_1	29	6	24	2	7	35	276	2	285	292	841	216	131	1118
4009_1	9	0	6	2	4	8	29	4	113	16	129	89	9	147
4008_1	2	0	1	1	0	2	6	2	19	1	7	11	0	16
4007_1	3	0	0	0	0	2	8	1	11	6	19	13	0	30
4006_1	5	0	2	0	0	0	2	0	4	0	0	1	0	0
4005_1	8	1	6	3	1	6	122	1	95	61	462	455	36	298
4004_1	14	1	2	4	0	3	11	1	34	5	14	11	3	28
4003_1	6	1	6	2	0	6	44	2	11	1	23	12	0	14
4002_1	7	2	8	1	2	3	55	1	86	3	70	30	0	74
4001_1	6	1	2	2	2	1	21	0	29	5	35	50	16	67
4000_1	2	0	3	1	0	2	33	0	30	15	78	38	17	92
400_1	6	2	3	1	1	8	19	7	112	4	14	83	4	93
40_1	19	1	11	0	1	23	225	9	69	103	1031	1363	132	3776
4_1	13	0	3	0	1	2	11	0	5	1	1	1	0	6
3999_1	2	0	1	1	0	7	32	0	99	51	23	21	2	43
3998_1	25	3	21	1	4	19	129	10	277	64	329	218	35	491
3997_1	11	0	0	0	0	1	3	2	8	2	10	6	1	9
3996_1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3995_1	0	0	0	0	0	1	3	1	8	1	1	14	1	15
3994_1	1	0	0	0	0	1	0	0	14	3	7	9	0	11
3993_1	13	0	7	1	2	9	44	6	94	22	202	128	17	77
3992_1	6	1	5	1	2	6	2	3	21	10	4	13	0	21
3991_1	21	1	8	1	2	13	9	3	48	54	54	70	56	210
3990_1	6	0	0	0	0	3	17	0	17	6	37	24	1	35
399_1	2	1	0	2	0	2	2	6	12	0	3	4	1	2
3989_1	0	0	0	0	0	0	2	0	1	1	0	1	0	4
3988_1	5	0	2	0	0	3	14	0	21	11	17	20	4	36
3987_1	1	0	0	0	0	1	1	0	1	3	2	1	0	4
3986_1	15	0	2	1	0	3	7	4	30	6	6	40	0	63
3985_1	12	0	1	0	4	0	1	0	5	1	1	2	0	2
3984_1	17	2	1	1	0	5	47	2	117	9	404	355	13	38
3983_1	2	0	0	0	1	0	1	0	9	2	12	54	0	15
3982_1	20	0	0	1	0	5	42	1	38	10	55	43	3	104
3981_1	5	0	0	1	0	0	31	1	88	4	228	40	5	32
3980_1	6	0	3	0	0	7	26	0	40	6	58	30	3	79
398_1	0	1	0	0	0	2	15	3	24	11	30	44	2	44
3979_1	7	0	5	1	0	4	6	3	16	6	10	12	2	34
3978_1	2	0	1	0	0	0	0	0	1	0	3	0	0	0
3977_1	0	0	1	0	0	3	4	0	3	1	3	4	0	15
3976_1	14	1	3	3	2	6	20	6	68	6	44	13	12	30
3975_1	3	1	1	0	2	21	34	25	154	8	22	18	4	78
3974_1	7	1	1	2	0	1	18	0	17	21	111	50	14	60
3973_1	11	0	5	0	0	27	84	27	152	49	88	169	30	353
3972_1	20	3	9	3	4	37	103	6	196	38	141	183	28	388
3971_1	8	0	1	1	2	6	41	0	53	7	58	51	7	75
3970_1	2	0	6	1	0	20	7	21	33	10	8	7	2	19
397_1	1	0	7	1	0	0	15	0	4	0	7	7	1	9
3969_1	1	0	0	1	0	1	1	0	1	0	0	1	0	0
3968_1	11	3	4	0	1	2	34	0	62	21	107	90	1	142
3967_1	20	0	2	0	0	5	17	4	45	8	24	21	4	45
3966_1	5	0	1	3	0	1	27	0	28	6	99	24	2	55
3965_1	5	0	2	0	1	8	13	2	28	9	26	34	4	26
3964_1	3	1	1	0	0	3	27	0	16	34	50	53	21	66
3963_1	0	1	0	0	0	0	1	0	2	0	0	0	0	0
3962_1	6	2	2	5	2	4	23	0	43	7	45	47	2	50
3961_1	2	0	0	0	0	0	4	0	17	14	26	22	10	53
3960_1	14	2	3	3	2	11	43	6	136	15	48	52	15	105
396_1	91	13	77	1	10	52	319	3	605	182	937	1020	86	534
3959_1	2	1	1	0	0	1	1	0	3	1	2	1	1	0
3958_1	4	0	0	0	0	0	11	1	26	10	46	48	10	41
3957_1	8	0	6	0	0	3	37	1	37	9	65	46	10	127
3956_1	5	1	1	2	2	1	3	0	35	1	5	1	0	23
3955_1	2	0	0	0	0	0	1	0	1	3	5	1	0	2
3954_1	1	0	1	0	0	1	0	0	4	0	0	1	0	1
3953_1	40	5	27	1	9	39	539	5	667	370	1234	1069	215	1417
3952_1	0	0	0	0	0	0	0	0	1	0	0	0	0	2
3951_1	3	0	0	1	0	3	7	0	8	25	8	1	21	34
3950_1	6	0	1	0	0	1	3	1	16	1	7	4	1	8
395_1	1	4	3	1	0	12	23	0	35	4	12	22	2	49
3949_1	1	0	0	0	0	0	0	0	4	1	1	3	0	6
3948_1	2	0	0	1	0	1	25	1	14	3	107	15	13	58
3947_1	2	0	4	0	0	27	62	7	125	12	7	19	6	37
3946_1	3	0	0	0	0	3	33	0	31	6	27	12	3	65
3945_1	18	0	1	1	0	3	15	1	50	3	10	15	0	37
3944_1	0	0	1	0	0	3	6	1	26	4	8	15	1	39
3943_1	11	0	1	0	0	6	5	6	41	1	10	7	2	5
3942_1	3	0	0	2	2	3	36	3	52	6	53	21	2	48
3941_1	11	0	0	0	1	0	0	0	12	0	0	1	1	3
3940_1	0	0	0	0	0	0	3	1	4	0	11	3	0	6
394_1	14	1	2	1	2	5	34	3	63	7	34	19	4	45
3939_1	8	2	2	1	0	9	51	0	55	3	110	52	7	98
3938_1	0	0	0	0	0	0	1	0	0	2	2	0	0	0
3937_1	12	1	7	3	1	0	40	1	60	9	23	115	8	52
3936_1	5	0	2	0	0	19	53	7	149	7	31	70	17	94
3935_1	0	0	0	0	0	0	1	0	1	0	1	0	0	2
3934_1	4	0	0	0	0	3	5	1	4	6	3	10	1	19
3933_1	14	1	2	1	0	1	7	0	17	1	19	9	2	9
3932_1	6	0	0	0	0	0	2	0	4	1	1	3	0	1
3931_1	1	0	4	0	0	1	0	1	3	0	0	2	0	7
3930_1	7	0	0	0	0	0	0	0	4	0	0	4	0	4
393_1	4	0	0	0	0	1	129	0	73	32	76	71	27	180
3929_1	14	1	2	2	1	3	19	1	7	0	37	19	3	31
3928_1	8	0	0	1	0	5	27	2	111	19	80	45	15	179
3927_1	2	0	0	0	0	0	3	0	10	2	4	2	0	8
3926_1	4	0	1	0	0	6	39	0	46	52	94	108	29	193
3925_1	4	0	3	0	0	4	19	3	18	14	47	19	14	49
3924_1	13	5	11	2	1	9	142	12	128	24	68	47	16	388
3923_1	9	0	3	1	0	12	28	10	61	13	20	33	4	89
3922_1	10	0	26	2	1	15	276	0	448	252	1165	748	163	856
3921_1	12	0	5	0	0	1	25	1	73	6	78	44	12	91
3920_1	10	1	4	0	1	7	66	3	136	44	128	73	27	280
392_1	11	6	20	4	4	114	1102	2	510	754	2198	1340	502	6123
3919_1	22	0	10	2	2	8	81	7	88	27	172	152	22	179
3918_1	10	0	2	1	0	1	7	1	8	5	37	20	2	43
3917_1	8	0	3	2	0	2	5	8	14	2	0	8	1	3
3916_1	9	4	1	0	1	1	63	0	133	24	119	99	29	201
3915_1	5	1	0	0	0	3	5	0	72	3	8	8	0	4
3914_1	0	1	2	0	0	1	11	0	2	5	0	8	0	5
3913_1	5	0	1	0	0	1	6	0	3	2	0	3	0	9
3912_1	11	1	19	2	3	10	152	1	196	48	352	274	49	463
3911_1	11	2	8	1	0	63	121	0	64	971	225	430	297	968
3910_1	11	1	3	2	1	48	415	62	1884	160	468	1861	154	2007
391_1	21	0	2	0	0	5	44	0	39	3	26	65	0	64
3909_1	9	0	3	1	0	13	15	9	51	2	13	24	2	32
3908_1	22	5	24	1	4	20	231	7	390	142	695	436	91	1006
3907_1	3	0	2	1	1	0	3	1	45	2	3	16	0	38
3906_1	36	2	7	0	1	4	117	5	112	14	152	138	18	145
3905_1	6	0	0	0	0	0	11	0	5	0	11	15	0	35
3904_1	23	7	54	2	7	35	852	5	675	261	1679	1131	108	1553
3903_1	15	0	1	0	0	1	8	0	16	0	8	1	0	2
3902_1	8	1	4	0	0	1	21	1	39	13	32	32	5	99
3901_1	4	0	1	0	0	3	33	9	238	3	64	111	8	64
3900_1	3	0	3	0	0	0	275	0	171	26	182	91	37	89
390_1	1	0	0	0	0	1	0	1	5	0	0	0	0	0
39_1	3	1	1	0	0	0	3	0	5	0	6	1	0	12
3899_1	0	0	0	0	0	0	2	0	2	1	3	2	0	15
3898_1	2	1	0	0	1	0	2	3	5	0	31	24	3	19
3897_1	15	0	1	4	0	7	52	3	145	15	175	84	19	307
3896_1	0	0	0	0	0	1	2	0	4	0	2	2	1	6
3895_1	9	1	1	0	0	3	3	3	16	2	4	5	3	5
3894_1	1	0	0	0	1	0	6	1	39	1	16	6	0	1
3893_1	2	0	0	0	0	4	27	1	71	20	82	29	4	82
3892_1	5	0	0	0	0	2	17	0	46	8	44	25	5	93
3891_1	0	0	0	0	0	0	1	0	6	0	2	6	0	6
3890_1	2	0	1	0	0	0	1	0	9	0	5	4	2	10
389_1	3	0	2	0	0	2	6	2	33	6	9	9	2	59
3889_1	5	0	2	0	0	0	1	0	2	0	0	0	0	0
3888_1	17	0	7	0	2	8	45	6	71	126	153	233	163	338
3887_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3886_1	16	1	4	0	0	10	27	10	73	9	8	24	3	33
3885_1	4	0	6	0	0	5	26	5	49	12	33	28	11	31
3884_1	0	2	0	2	0	0	1	0	10	2	21	8	0	10
3883_1	10	1	1	0	0	4	8	2	42	17	18	43	9	66
3882_1	5	0	2	0	0	0	10	0	13	2	31	4	3	46
3881_1	2	0	2	0	0	9	167	14	100	21	27	58	20	184
3880_1	34	1	3	4	1	8	22	3	83	6	26	44	8	62
388_1	21	1	12	1	0	10	57	0	98	65	98	169	34	183
3879_1	0	0	0	0	0	0	1	0	2	0	0	0	0	1
3878_1	11	3	1	1	0	9	37	4	205	68	67	150	23	198
3877_1	8	0	4	2	0	6	12	4	40	7	15	25	2	61
3876_1	8	0	1	0	0	2	10	1	7	88	36	104	46	101
3875_1	1	1	4	1	0	2	28	0	43	17	113	85	17	85
3874_1	2	1	1	0	0	1	3	1	4	1	2	4	1	2
3873_1	2	2	1	1	0	0	1	0	10	1	5	3	0	1
3872_1	12	0	1	0	0	4	46	1	120	30	209	198	19	226
3871_1	9	0	2	0	0	6	2	5	23	1	2	14	2	15
3870_1	3	0	0	0	0	1	0	0	21	0	0	1	0	8
387_1and2	5	0	0	0	0	2	0	0	1	0	0	1	0	1
3869_1	7	0	0	0	0	1	8	2	18	1	17	23	0	15
3868_1	0	0	1	1	0	0	0	1	3	0	0	1	0	1
3867_1	9	1	7	2	1	1	11	0	30	8	31	28	3	38
3866_1	0	1	0	0	0	0	11	1	22	0	27	23	5	34
3865_1	4	1	3	0	1	1	48	2	34	5	145	20	2	46
3864_1	4	0	0	0	4	4	14	1	30	3	16	44	6	38
3863_1	14	1	1	4	2	9	14	3	33	4	15	17	1	30
3862_1	1	0	0	0	0	0	4	0	7	2	7	7	0	28
3861_1	2	0	0	0	0	1	8	1	9	1	1	2	0	3
3860_1	8	3	8	0	8	11	121	4	875	117	468	287	92	798
386_1	8	0	1	0	1	16	31	10	71	13	8	34	12	63
3859_1	9	1	6	1	0	6	34	1	49	52	84	163	38	115
3858_1	0	0	0	0	0	0	0	1	0	0	6	1	0	0
3857_1	0	0	1	0	0	0	1	0	4	0	1	1	0	8
3856_1	2	0	0	1	0	2	0	2	10	0	1	2	1	3
3855_1	13	0	0	0	0	0	0	0	9	5	7	6	2	13
3854_1	6	0	0	0	0	0	0	0	3	0	1	0	0	1
3853_1	8	1	0	1	0	4	0	0	1	0	2	7	0	19
3852_1	2	0	0	0	1	0	1	0	15	0	1	3	1	2
3851_1	14	1	14	1	1	15	156	3	393	80	233	298	32	610
3850_1	5	1	0	0	0	0	1	0	8	2	2	21	4	6
385_1	15	2	3	4	3	5	36	2	28	2	12	11	2	746
3849_1	7	1	3	0	0	1	43	0	30	11	74	54	41	93
3848_1	0	0	0	0	0	0	3	0	4	1	0	4	0	1
3847_1	2	0	2	0	0	8	36	0	3	406	92	160	279	357
3846_1	8	0	6	0	0	3	1	0	16	6	5	6	0	25
3845_1	7	0	5	0	0	5	33	1	96	15	51	59	3	83
3844_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3843_1	23	1	8	2	1	4	60	3	193	40	178	90	11	309
3842_1	10	0	1	0	0	5	24	3	38	6	72	43	18	125
3841_1	5	0	0	0	0	10	66	5	144	38	90	79	27	369
3840_1	3	1	0	0	0	0	4	0	8	1	4	7	0	10
384_1	5	0	0	0	0	0	0	0	10	0	1	3	0	4
3839_1	1	0	2	0	0	1	20	2	49	11	58	72	11	264
3838_1	1	0	1	0	0	0	2	2	10	2	8	4	1	19
3837_1	13	0	1	1	1	4	14	0	13	66	73	106	30	181
3836_1	14	0	1	0	1	10	34	14	110	8	32	66	5	112
3835_1	1	0	0	1	0	0	8	1	12	1	4	9	0	25
3834_1	7	1	0	0	0	1	29	1	38	3	46	26	5	91
3833_1	8	1	4	1	5	7	0	5	29	2	10	10	3	7
3832_1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
3831_1	6	1	0	0	1	0	68	0	69	6	131	30	17	21
3830_1	16	3	10	2	1	12	80	5	219	32	189	186	18	360
383_1	2	0	0	0	0	0	2	0	4	1	2	2	0	6
3829_1	2	0	4	0	0	1	56	0	73	24	95	291	21	210
3828_1	11	0	5	0	0	2	77	1	105	23	79	73	15	193
3827_1	17	0	2	1	0	5	27	1	61	23	55	38	4	136
3826_1	0	0	0	1	1	0	8	0	14	6	24	14	1	32
3825_1	10	5	3	0	1	11	21	12	41	13	47	40	6	45
3824_1	5	0	3	3	2	1	3	0	9	3	10	26	2	16
3823_1	1	1	1	0	1	1	1	0	2	0	1	1	0	1
3822_1	10	0	0	1	1	1	0	1	11	0	3	7	0	4
3821_1	0	0	0	0	0	5	2	0	10	0	32	0	0	1
3820_1	2	0	1	0	0	1	6	0	15	3	10	29	1	21
382_1	31	5	31	1	2	39	276	20	550	131	688	415	124	970
3819_1	16	2	11	1	1	23	203	5	301	189	692	552	138	968
3818_1	3	0	1	0	0	3	1	0	6	0	2	0	0	9
3817_1	13	5	69	5	10	23	590	4	1046	377	1731	819	202	2519
3816_1	4	1	1	0	0	0	15	0	22	7	26	14	3	60
3815_1	4	0	1	0	0	0	8	0	20	5	26	13	0	24
3814_1	2	0	0	0	0	1	1	0	3	0	4	0	0	0
3813_1	12	0	23	1	4	9	198	2	346	132	245	515	89	636
3812_1	21	0	3	1	0	22	39	6	205	3	43	111	16	286
3811_1	7	0	0	0	0	0	1	2	31	0	30	41	0	2
3810_1	0	0	0	1	0	0	9	0	1	6	3	9	7	12
381_1	13	0	0	0	0	5	26	2	66	7	76	81	9	56
3809_1	0	0	0	0	0	0	3	0	2	18	21	36	14	66
3808_1	10	0	1	0	0	3	34	1	28	5	45	28	12	55
3807_1	1	0	0	0	0	0	0	0	0	0	0	1	0	1
3806_1	16	0	1	3	0	4	14	4	21	48	315	42	10	93
3805_1	13	0	11	0	1	137	14	101	40	62	20	13	11	33
3804_1	10	0	2	0	0	4	11	3	57	6	10	17	2	9
3803_1	6	0	0	0	1	0	0	0	0	0	0	0	0	3
3802_1	8	0	5	0	0	0	9	0	10	5	14	24	10	28
3801_1	23	0	2	2	2	8	34	17	150	17	14	43	9	250
3800_1	9	0	8	1	2	84	309	29	510	77	119	195	46	892
380_1	14	1	1	3	1	4	16	11	51	9	78	43	9	60
38_1	1	0	1	0	1	0	22	0	33	16	5	24	9	41
3799_1	9	0	9	2	0	4	68	0	71	37	176	92	22	152
3798_1	12	0	5	0	0	3	10	1	51	5	15	25	2	350
3797_1	2	0	2	0	1	3	14	1	48	20	185	106	23	78
3796_1	4	0	1	2	0	3	16	2	65	15	39	41	5	96
3795_1	3	0	0	0	0	0	10	0	9	1	7	9	0	32
3794_1	16	2	8	5	3	34	48	21	154	8	51	60	9	109
3793_1	0	0	0	0	0	0	8	0	11	3	2	0	1	7
3792_1	7	1	7	0	0	4	30	1	66	14	87	72	10	118
3791_1	7	1	2	3	0	7	7	0	24	2	10	7	0	15
3790_1	24	0	7	0	0	5	14	1	42	21	36	14	0	87
379_1	9	0	0	0	0	1	3	2	13	4	7	6	1	9
3789_1	13	0	1	0	0	4	14	1	36	4	7	22	1	41
3788_1	7	0	4	0	0	10	63	5	137	19	125	141	24	230
3787_1	12	0	1	1	0	1	2	0	38	10	64	34	1	36
3786_1	9	1	3	0	0	0	20	2	31	3	5	37	2	6
3785_1	3	0	2	0	1	1	7	1	14	7	108	20	10	69
3784_1	10	0	3	0	2	2	4	0	19	2	6	13	0	8
3783_1	6	0	3	0	0	0	7	0	21	7	26	21	0	15
3782_1	3	1	0	1	0	3	1	1	5	0	0	3	0	16
3781_1	0	0	0	0	0	3	3	0	5	9	2	18	12	31
3780_1	24	0	4	1	0	8	12	6	59	11	13	20	0	61
378_1	8	0	1	0	3	0	3	0	11	0	2	2	0	5
3779_1	2	0	0	0	0	0	0	0	0	0	0	5	0	0
3778_1	3	0	0	0	0	0	5	0	7	0	7	7	2	10
3777_1	27	2	8	1	2	42	77	10	36	36	99	55	6	1635
3776_1	4	0	0	0	0	0	1	1	3	0	1	0	0	0
3775_1	9	2	7	0	5	9	189	2	129	14	554	88	0	128
3774_1	7	0	7	2	1	3	27	1	57	18	113	85	13	134
3773_1	21	2	11	2	2	1	117	3	137	50	247	125	37	406
3772_1	24	2	22	3	3	16	176	2	352	58	233	486	20	420
3771_1	0	0	0	0	0	0	0	0	3	1	7	1	3	10
3770_1	9	4	3	2	0	3	21	1	32	0	8	11	1	23
377_1	7	1	7	1	1	3	23	1	43	9	90	117	12	26
3769_1	17	0	0	0	0	0	31	2	13	11	10	15	0	25
3768_1	8	0	4	0	2	6	19	3	47	58	63	88	44	205
3767_1	7	1	1	2	1	1	19	0	62	23	137	119	19	86
3766_1	11	2	5	3	1	12	125	0	185	91	521	334	44	428
3765_1	6	0	2	0	1	0	34	1	33	36	91	70	42	103
3764_1	7	1	6	0	1	8	43	0	78	24	85	78	17	488
3763_1	0	0	0	0	0	1	2	1	2	3	13	20	0	10
3762_1	7	1	2	0	1	0	1	0	7	0	13	2	2	18
3761_1	17	0	23	3	2	36	230	7	283	59	309	374	37	371
3760_1	0	0	1	0	0	0	1	0	6	0	3	1	0	2
376_1	20	2	17	1	0	6	204	2	328	89	382	610	75	590
3759_1	6	0	0	0	0	0	8	1	35	5	22	24	0	37
3758_1	61	40	28	48	22	9	18	1	50	9	16	37	3	152
3757_1	12	1	1	0	0	2	19	1	40	1	5	12	4	417
3756_1	15	1	10	1	0	7	181	5	320	100	1061	538	72	339
3755_1	0	0	1	0	0	0	0	1	0	0	0	1	0	0
3754_1	9	0	4	1	0	4	36	0	70	28	138	117	26	178
3753_1	3	0	1	0	0	1	1	0	4	3	6	24	3	28
