"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5513_1",1.46425568471375,2.39032897141344,1.05879007794573,2.25760424205256,0.0239703439527369,0.0930168083912088
"6643_1",5.58866445172861,1.84513044414135,0.817854033560346,2.25606326853826,0.0240666690982016,0.093332806459424
"4900_1",21.2684003864433,-0.962414956378862,0.426811902882287,-2.25489249451483,0.0241400775452428,0.0935595955324904
"698_1",0.571049708812913,3.05897389811652,1.35766206614045,2.25311878000137,0.0242516606556024,0.0938106910298608
"5792_1",2.34882841970619,2.17432654616377,0.965078324187766,2.2530052656542,0.0242588169595977,0.0938106910298608
"4841_1",0.935876091550885,3.68426547877686,1.63503271803053,2.25332829009974,0.0242384572810373,0.0938106910298608
"2899_1",1.96869219730322,2.31203269769486,1.02624221077258,2.25291132388162,0.0242647407307172,0.0938106910298608
"1784_1",2.78844096006343,1.86328310787852,0.827951983624971,2.25047242440391,0.0244189720719294,0.0943403221909535
"1409_1",7.04355676530599,1.71175341647532,0.760688169015832,2.2502695403952,0.0244318402610368,0.0943403221909535
"190_1",67.6256963423097,1.68995972546761,0.751260634837429,2.24949857226755,0.0244807935544664,0.0944711411366015
"5139_1",3.5983465557899,2.00284204008527,0.890544504652439,2.24900836468239,0.0245119638959689,0.0944975843763358
"1382_1",2.9117558275772,1.86132850178965,0.827655639961953,2.24891659274528,0.0245178031268425,0.0944975843763358
"5610_1",0.527800726411607,4.63655199198951,2.06267873512137,2.24783041248384,0.0245870058086544,0.0947060635542943
"4375_1",9.42181447974616,-1.17706132902011,0.524322701001473,-2.24491773248019,0.0247734143531312,0.0953618254489428
"2623_1",14.7030420471964,-1.33208084429679,0.593496012749614,-2.24446469004126,0.0248025183399885,0.0953618254489428
"1518_1",4.95389864086326,1.79071186488956,0.797836835091163,2.24445874911873,0.0248029001885714,0.0953618254489428
"98_1",60.7853746904423,-1.44381901071207,0.643945380053307,-2.24214514993888,0.024951992761195,0.0958762346011092
"2737_1",1.76757565132624,-2.54755266118539,1.13634665741061,-2.24187983884292,0.0249691393925372,0.0958828827352635
"1502_1",0.866145937744226,3.64524278393146,1.6261462946086,2.24164504510884,0.0249843222445644,0.0958828827352635
"5246_1",3.80068319502474,2.50606703832898,1.11819607020553,2.24116959905641,0.0250150912761034,0.0959422136030233
"1093_1",6.01383253675264,2.23859091506495,0.999576520704307,2.23953931359615,0.0251208463138362,0.0962888953203738
"5115_1",2.76210411075325,1.63369538879452,0.729631666444946,2.23906864782135,0.0251514498560193,0.0963472715450323
"2365_1",6.70773274060686,1.33103288107098,0.595216352670939,2.23621692364159,0.0253375651706149,0.0970009290923906
"2712_1",1.50183132932492,2.86218653877669,1.28018025518343,2.23576838276309,0.0253669470145563,0.0970541251161321
"6281_1",2.80751183512681,1.80428501880547,0.807105601203155,2.23550055422217,0.025384505282099,0.0970620467375928
"956_1",18.7566032078679,1.11421363204401,0.498691607119437,2.23427388016409,0.0254650578693653,0.097300648028751
"3267_1",2.32726633908804,1.93397514074257,0.8656704743751,2.23407774435029,0.0254779581003958,0.097300648028751
"5821_1",30.600285510508,-0.987584930023417,0.442500652665131,-2.23182705850332,0.0256263952368073,0.0976889409665885
"2967_1",56.3790966187682,1.20057600462978,0.537930880334506,2.23184064815765,0.02562549673246,0.0976889409665885
"2738_1",24.1478877550675,-1.06351031579852,0.476454016589368,-2.23213632117432,0.0256059545265097,0.0976889409665885
"4466_1",0.848706558041156,3.03926352162811,1.36240922637277,2.23080074825956,0.0256943303693108,0.0978883698629002
"6619_1",0.824509573213431,2.81916211338748,1.26390745476361,2.23051308287025,0.0257133998938246,0.0979015049420405
"3854_1",0.588507065685467,4.19583620601108,1.8814108077721,2.23015419528691,0.0257372079447818,0.0979326546387053
"5565_1",4.43177207232021,1.4636022754057,0.656384599808168,2.22979374566899,0.0257611388063561,0.0979642335554817
"1817_1",3.96291677121032,1.69702400558229,0.761457043882298,2.22865363084698,0.0258369597073677,0.0981405994841182
"1474_1",17.0583846808999,-1.17560380009845,0.527501740164024,-2.22862544440689,0.0258388366281786,0.0981405994841182
"80_1",1.90485804980104,2.50372958711161,1.12443377705507,2.22665810846502,0.0259701321845035,0.0985198658597358
"5761_1",9.99434480019689,-1.53948354572671,0.691359596382438,-2.22674792363064,0.0259641255817019,0.0985198658597358
"6130_1",4.85231275775504,1.69751809873695,0.763325472922256,2.2238457367842,0.0261588249873616,0.0991156929841566
"4371_1",33.1383354251847,-1.14236387759184,0.513667607116156,-2.2239359884991,0.0261527512995799,0.0991156929841566
"463_1",19.1267264668046,1.346226732145,0.605640568548209,2.22281465617811,0.0262283003992457,0.0993188873728537
"1666_1",4.53612166215067,-1.99403505796691,0.897428392643694,-2.22194335984042,0.0262871336209479,0.0994815618372466
"77_1",8.04147800366049,1.4601037103124,0.657405505068661,2.22100925388494,0.0263503346241155,0.0996605594986915
"6147_1",61.2770392187603,-0.932306405721389,0.419933063992191,-2.22013098196699,0.0264098776512669,0.0997852902719862
"1828_1",47.1883314685103,-1.1082744101053,0.499210749781603,-2.22005317511722,0.0264151582194391,0.0997852902719862
"791_1",0.975101038192061,3.11258374078283,1.40222677823035,2.21974347452628,0.026436185914302,0.0997855552785709
"725_1",53.1168034192431,-0.972041789642358,0.437938882310267,-2.21958320876769,0.0264470731319142,0.0997855552785709
"3929_1",6.49118089793014,1.60286136320451,0.723014640947046,2.21691411546658,0.0266289609938123,0.100411370967642
"3329_1",25.0983572872419,1.81786399275088,0.820202861949492,2.21635899737061,0.0266669254653418,0.100486884909576
"2654_1",4.09851808566984,1.84288306222855,0.831586605505979,2.21610479296651,0.0266843260783377,0.100486884909576
"2155_1",18.3975466904741,-1.25352632249102,0.565691549609772,-2.21591841588536,0.0266970900549615,0.100486884909576
"5357_1",21.7512759112427,-1.33160231028654,0.601086104175004,-2.21532705720119,0.0267376239846267,0.100579045325123
"2649_1",6.43922315832003,1.51711267206357,0.684941068842613,2.21495357933074,0.0267632509237819,0.100615053112982
"794_1",1.79632893834679,2.18250821186248,0.985804309450971,2.21393657030977,0.0268331426018323,0.100817328948251
"482_1",15.0869461488374,1.26808569361293,0.573093863090849,2.21270157522505,0.0269182267295824,0.100854066628215
"3836_1",12.5996755811017,1.39163131176727,0.628755839373479,2.21330956250673,0.0268763108037184,0.100854066628215
"2182_1",1.93780026892167,1.84207077620195,0.83239814375727,2.21296838540177,0.0268998253288074,0.100854066628215
"2024_1",1.27735836250702,2.82207242711662,1.27543985800533,2.21262681215724,0.0269233849479821,0.100854066628215
"1129_1",43.4312222191509,-0.883447768136099,0.399261558119394,-2.21270430415922,0.0269180384650811,0.100854066628215
"5414_1",1.39974086982872,2.75804874246406,1.24695327769978,2.21183005954462,0.0269784092892886,0.100939517024461
"2432_1",3.26019390220331,1.58053508337764,0.714568622560206,2.21187305666291,0.0269754373993695,0.100939517024461
"6477_1",3.61654759846573,1.60581313378301,0.726118575477716,2.21150262231832,0.0270010504840535,0.100963951899501
"5490_1",7.41837100978169,1.36122061207747,0.615685214079666,2.21090352821326,0.0270425183111072,0.101058713330775
"6396_1",1.50788280522829,2.15145398775502,0.974151905017583,2.20854055376116,0.0272066140886876,0.101449870976388
"6260_1",1.59141820279965,2.6515774255724,1.20033328082471,2.20903433065739,0.0271722531130108,0.101449870976388
"5232_1",2.01577982185299,2.28398007439312,1.03414601078288,2.20856634418972,0.0272048184551309,0.101449870976388
"4796_1",2.91597290012797,1.81462290757622,0.821713159966084,2.20834105620399,0.0272205073684194,0.101449870976388
"1018_1",1.66013766090839,2.04707458892494,0.927019854844566,2.20823165569433,0.0272281287669194,0.101449870976388
"4613_1",7.75502498439872,1.4274848077325,0.646704797584903,2.20732057820414,0.0272916706360047,0.101536608459497
"4351_1",4.66705024777368,1.74205031642474,0.789181988255568,2.20741266570899,0.0272852423096875,0.101536608459497
"2446_1",9.96470237750498,-1.1568282973205,0.524115497276485,-2.20720109085086,0.0273000136036785,0.101536608459497
"1065_1",11.0831246905098,1.08160253510581,0.490128680421531,2.20677258505988,0.027329951271414,0.101587665846946
"6321_1",4.25639761390034,1.40644695718238,0.63768368426054,2.20555581379396,0.0274151157794505,0.101723227110608
"1082_1",61.46854577427,-0.947515985987707,0.429533079521253,-2.20592087353036,0.027389540433209,0.101723227110608
"1063_1",2.25851067785284,2.08881275386459,0.947026405452211,2.20565418433837,0.0274082221111219,0.101723227110608
"2409_1",1.07592388922453,2.84009374764114,1.28845954636076,2.20425527185774,0.0275063966300156,0.10200153117178
"3301_1",3.78500682970381,2.00898228785801,0.912002335821291,2.20282581409054,0.0276070279942636,0.102279893825598
"3159_1",8.81257234418614,1.22940000028503,0.558185368190546,2.20249413607945,0.0276304228892193,0.102279893825598
"1014_1",7.8369891015558,1.56806473930679,0.711927148281768,2.2025634829228,0.0276255300991951,0.102279893825598
"1716_1",0.345858616537053,4.78842937565735,2.1746479158068,2.20193316851516,0.0276700296289438,0.10236604231676
"819_1",56.5403627323202,-0.782209117101193,0.355330744342709,-2.20135501797945,0.0277109007865566,0.102456764147109
"2945_1",52.6736858603688,-1.1962490264554,0.543628612941356,-2.20048944808659,0.0277721877746925,0.102622818858489
"376_1",36.1865001942881,-1.07172958383596,0.48709406543145,-2.20025177865114,0.0277890364834097,0.102624567850046
"3852_1",1.10116234503422,2.51992407707688,1.14594492588361,2.19899230770958,0.0278784692703048,0.102858091259432
"2625_1",12.721609511518,-1.17707964728641,0.535304068972047,-2.19889912203877,0.0278850960666627,0.102858091259432
"5559_1",2.37552603264183,4.48073874172525,2.03818905872924,2.1983921081977,0.0279211755985621,0.102930592633052
"4698_1",8.94324118363918,1.26021457135928,0.573308305316848,2.19814462771964,0.0279388011291179,0.102935018622094
"6046_1",1.87679488513869,2.10723204801063,0.958959746433187,2.1974144961229,0.0279908569186164,0.103066216397749
"6733_1",80.4145337210642,-1.20417016106129,0.548310372032365,-2.19614696799901,0.0280814257414313,0.103101078797858
"5744_1",5.95033345877598,1.57455898459842,0.717119655012686,2.19567121552478,0.0281154848676464,0.103101078797858
"551_1",4.18020086752257,1.57948548611286,0.719179005919496,2.19623414075253,0.0280751888992386,0.103101078797858
"3617_1",2.9708337149103,1.78855346508987,0.814432099443871,2.19607437662535,0.0280866202587125,0.103101078797858
"3116_1",10.1925468693906,1.09497088549901,0.498680057739254,2.1957382664609,0.0281106825359772,0.103101078797858
"1601_1",0.961350899573801,2.41671282209233,1.10002436051517,2.19696300267433,0.0280230886154475,0.103101078797858
"1103_1",6.51894151484428,-1.43408288812545,0.652870052346927,-2.19658243316604,0.0280502819616965,0.103101078797858
"4595_1",3.48539045279287,1.71046899039873,0.779317491423367,2.19482946196252,0.0281758332429067,0.103261957270934
"3399_1",0.836451469289254,3.2017717713596,1.45905083665188,2.19442098310076,0.0282051587857945,0.103279046196764
"1300_1",0.372235681394009,4.78619145332596,2.18118739443765,2.19430548036884,0.0282134557346193,0.103279046196764
"4393_1",2.01663148079567,1.86979585609107,0.85253723888275,2.19321311822278,0.0282920278320748,0.103385503454001
"426_1",4.13857774060344,1.98343203443835,0.90424373445287,2.19347058637732,0.0282734915415946,0.103385503454001
"4178_1",3.11715769963542,1.94522898274789,0.88685267969901,2.19340712079494,0.0282780597422374,0.103385503454001
"1305_1",1.75901801707184,2.45435883515421,1.11960481337804,2.19216531210596,0.0283675721645576,0.103592059435671
"1184_1",8.18839654020183,1.31268400581141,0.598860160293566,2.19197083534146,0.0283816125819447,0.103592059435671
"927_1",10.4705493541353,-1.56079891814545,0.712354568210178,-2.19104219695962,0.0284487390072758,0.103716257916578
"1372_1",2.92252111883667,1.49767432190246,0.683481805769021,2.19124241385964,0.0284342548184099,0.103716257916578
"5374_1",11.3405986527876,-1.38532064949774,0.632407512706618,-2.19055058907943,0.0284843301097109,0.103785637672999
"1699_1",1.64858154423055,2.19960443607628,1.0045891011935,2.18955634046104,0.0285564283046838,0.103987876923564
"1349_1",8.37721221355814,1.34103588327024,0.612619643798881,2.1890187440847,0.0285954776757543,0.104009204059171
"1197_1",21.6346204700847,-1.2206352565199,0.557585250235132,-2.18914552708337,0.0285862644014359,0.104009204059171
"6491_1",1.50305109600234,2.02248271266561,0.924030052324739,2.18876291693902,0.0286140763281826,0.104016482800882
"4186_1",1.04769603704009,2.59552356010579,1.18666231510401,2.18724697588319,0.0287244992647815,0.104275892128954
"3767_1",9.58011981141613,-1.11348406897455,0.509114797544288,-2.18709822292621,0.0287353543492427,0.104275892128954
"3048_1",1.98065181982263,2.31731094922102,1.05952656632807,2.18711925011183,0.0287338196990173,0.104275892128954
"6718_1",1.67758018603393,2.84794730864135,1.30247723892329,2.18656205539196,0.0287745099057101,0.104297196980385
"5518_1",11.0220920413526,1.23098981865766,0.562932358230126,2.18674553107575,0.0287611057686894,0.104297196980385
"1210_1",124.180057947161,-1.08621562936303,0.497051655598314,-2.185317395343,0.0288655828133267,0.104566825139375
"1207_1",4.24215653771634,1.51544773819809,0.693649716416909,2.18474498342799,0.0289075499525643,0.10465835676067
"2796_1",12.1205148839997,-1.41897608784894,0.64972413244306,-2.1839670361533,0.0289646703859487,0.104744136935222
"267_1",3.5712508249511,1.55057727369962,0.709959551264398,2.18403607774293,0.0289595971122003,0.104744136935222
"1777_1",4.74517512285769,1.64927949268558,0.755280922542914,2.18366364548532,0.0289869730302215,0.104764336782237
"2008_1",5.822516949384,-1.51721147337341,0.695267361867502,-2.18219861392335,0.0290948775641157,0.105093716250325
"2775_1",8.66211156041281,1.37707732952635,0.631514010393955,2.18059664055163,0.0292132638338664,0.105422208381952
"1724_1",0.526407396112098,4.10379984429743,1.88223025423397,2.18028577272423,0.0292362850116216,0.105422208381952
"1516_1",2.15316797649662,2.85070273533818,1.3074347386367,2.18037860789189,0.0292294085106109,0.105422208381952
"4666_1",214.757188140082,-1.23075242186525,0.564676810282574,-2.17956962186806,0.0292893786535062,0.105552924681727
"5116_1",3.79789034077003,1.4266655000521,0.655321919393664,2.17704529305555,0.0294771882080464,0.106168700287257
"6286_1",1.60159180619092,1.91377040439524,0.879839840275743,2.17513496978662,0.0296200036016975,0.106560598491296
"4591_1",0.632134444081981,3.45349778834847,1.58759222074773,2.17530531027793,0.0296072448601648,0.106560598491296
"4850_1",35.4677765963335,-1.32620007789299,0.610074790966819,-2.17383195885096,0.0297177574642392,0.106850938627875
"6549_1",4.70700198267975,1.62722868855661,0.748757683557784,2.17323805055956,0.0297624053256574,0.106950111339389
"2955_1",67.6474005370749,-1.01592842717773,0.467716177257476,-2.17210452957771,0.0298477794071774,0.107195434696149
"70_1",1.10255178041719,3.04741500453817,1.40424038115461,2.17015195221241,0.0299953365961896,0.107663673796289
"5732_1",23.9528284756934,-1.71619232018069,0.790956231442165,-2.16976901117717,0.0300243490577394,0.107706122235176
"590_1",2.0328844010538,2.37109472603876,1.09357206615869,2.16821076489959,0.0301426541412943,0.1078538702067
"4685_1",4.67219610559194,1.83031950848757,0.844020817546765,2.16857152150297,0.0301152292211446,0.1078538702067
"3161_1",0.909601158940171,3.4082136948239,1.5719611343265,2.16812847366238,0.0301489129729276,0.1078538702067
"1701_1",4.08705757348012,1.61736992882746,0.745987218470878,2.16809335171016,0.0301515845862675,0.1078538702067
"1190_1",3.51610314003045,1.70661988852532,0.787035957750636,2.16841412608755,0.0301271918711509,0.1078538702067
"4834_1",17.0511094527055,-1.09332070654961,0.504375672580067,-2.16767137272279,0.0301836990729364,0.107907154643521
"1646_1",31.9143336445939,0.97114393145932,0.4482449551281,2.16654737627061,0.0302693836800145,0.108151783080189
"1306_1",0.463461385422211,3.05506156165143,1.41044661125219,2.16602424882936,0.0303093340001879,0.108232818335714
"5008_1",128.881782345752,-1.159273766963,0.535346921054274,-2.16546265864387,0.0303522720647653,0.108324424276699
"5198_1",157.081554499563,-1.16508721612962,0.538255221773026,-2.16456277431325,0.0304211843849129,0.108508572874359
"5220_1",0.772236013634688,3.42458654743744,1.5829041086218,2.16348326394777,0.0305040295897492,0.108742180568235
"4503_1",0.497858051216134,2.9095289447263,1.34533542512385,2.16267920281551,0.0305658617633117,0.108900657004363
"705_1",6.63868497732586,1.33240589413471,0.616190419143395,2.1623281582128,0.0305928907770173,0.108935026420209
"3022_1",25.6516266262045,0.920565185986056,0.425969974568613,2.16110346021061,0.030687348354744,0.109209319783748
"6688_1",28.0672182331183,-1.78069591858323,0.824904573706287,-2.15866898468338,0.0308758566341616,0.109817816984274
"1581_1",0.987510901155951,3.22035994130691,1.49255418540144,2.15761677050321,0.0309576397195331,0.110046243971817
"5962_1",0.437205812393172,3.17468655500464,1.47199095681964,2.15672965944289,0.0310267346118552,0.110229334360826
"3158_1",8.29204361692121,1.06625442281522,0.494470571091901,2.15635567645755,0.0310559028631096,0.110270449429523
"3631_1",110.507383355152,-1.07612430947428,0.499149022679485,-2.15591789341293,0.0310900770030017,0.110329282320392
"5226_1",44.538160460622,1.1224980566474,0.520828655795446,2.15521562448027,0.0311449648041095,0.110399035309589
"5063_1",86.1001975774054,-1.89798580778322,0.880602618697229,-2.15532609997358,0.0311363247735409,0.110399035309589
"5512_1",1.8679777652514,2.34319061637604,1.08863795404026,2.15240577244231,0.031365409463915,0.11099210678168
"4008_1",2.70930959201788,1.62143407490281,0.753238049548022,2.15261838654558,0.0313486823108871,0.11099210678168
"221_1",1.41412629715832,2.76344033603458,1.2837413823703,2.15264567613467,0.0313465358903381,0.11099210678168
"5056_1",1.19148039049557,2.91780050327516,1.35613719934782,2.15155258972201,0.031432609601381,0.111167135650031
"6009_1",3.62806974578977,1.82731042326554,0.849489462619595,2.15106896986175,0.0314707562853286,0.111239272216669
"6627_1",12.1417237284935,1.08650319517468,0.505413779737336,2.14973006026733,0.0315765732345368,0.111550385829111
"2954_1",0.928789003809589,3.3095709096074,1.54020566722129,2.14878504867356,0.0316514431360092,0.1117518840188
"3839_1",5.97772067927014,-1.34063701375768,0.62398266449845,-2.14851644129452,0.0316727517073515,0.111764152561921
"1573_1",3.65420211393697,1.8245336724729,0.849533569361899,2.14768872976184,0.0317384912817866,0.11193310346818
"4478_1",2.23162786150139,2.95068477724611,1.37423186853684,2.14715205257737,0.0317811784468045,0.111966178350599
"3485_1",4.9834185227755,2.01178617288273,0.937041164694595,2.1469560235792,0.0317967828125423,0.111966178350599
"208_1",7.87594765659548,1.24469941517875,0.579766661656998,2.14689718726038,0.0318014676023721,0.111966178350599
"5285_1",5.55516404193449,1.33019044160463,0.619700463642395,2.14650548070629,0.0318326719781639,0.112008617040738
"2647_1",0.411508677381948,4.19396677589002,1.9544555085012,2.1458491931117,0.0318850124143414,0.112008617040738
"234_1",12.7074670280448,1.14714630517646,0.534526944821045,2.14609631243289,0.0318652954296682,0.112008617040738
"1597_1",22.8155935211148,1.20167661354107,0.559990498551705,2.14588750460757,0.0318819549584356,0.112008617040738
"6199_1",6.29459498352421,1.59447812191841,0.743511035897298,2.14452515825019,0.0319908318249485,0.112317391062718
"6042_1",4.74507955917609,1.54697965505252,0.72151878931694,2.14406011036392,0.0320280707136529,0.112385173103283
"4415_1",2.00482931669532,1.83801919739003,0.857582740048739,2.14325581842467,0.0320925624000158,0.112486260025087
"430_1",0.536672542545649,3.15968515790473,1.47424729765733,2.14325314547001,0.0320927769147688,0.112486260025087
"3263_1",18.7344496694876,-1.17644647370004,0.548987080506352,-2.14294018106029,0.0321179019931262,0.112511398429806
"3817_1",116.511169871283,-1.08644997261285,0.507290096998789,-2.14167392393518,0.0322197304717845,0.112805056350097
"6077_1",9.32168072857762,1.48796828127761,0.695121478601729,2.14058740390346,0.0323073254613998,0.112973986865124
"4616_1",7.16186732518653,1.66918044238803,0.77982870846481,2.1404449775567,0.0323188229527745,0.112973986865124
"1499_1",8.61037616042177,1.5319398630336,0.715724340230427,2.14040486947865,0.0323220613450083,0.112973986865124
"4034_1",9.05190675480673,-1.32465312667295,0.619036197787406,-2.13986376145304,0.032365778482324,0.11306373118658
"2281_1",61.8720545954493,-1.15738214207726,0.540958097972492,-2.13950423593829,0.0323948532296234,0.113102253587772
"3026_1",6.68661854883438,1.42143407009702,0.66460783111357,2.13875612587256,0.032455424450616,0.113250637545663
"4804_1",1.26284914010476,2.25297666942172,1.05425933344213,2.13702321426532,0.0325961035289681,0.113678230838087
"543_1",14.6367217606549,-1.20210799293343,0.562785787356136,-2.13599564868315,0.0326797684930013,0.113906623551524
"1749_1",101.798796087223,-1.02037932918054,0.47787534866472,-2.13524161066623,0.0327412796180201,0.114057587196293
"5784_1",247.394449486445,-0.974319064929946,0.456631080752937,-2.13371166790354,0.0328663903668926,0.114230284118075
"4211_1",3.38797428603524,6.1629187949516,2.889316576886,2.13300226228369,0.0329245406190834,0.114230284118075
"3961_1",2.30211903838233,-1.81727075797342,0.851896121728307,-2.13320698571392,0.0329077503259031,0.114230284118075
"3472_1",2.49817106764995,2.168547796021,1.0163125690967,2.13374099854772,0.0328639880168063,0.114230284118075
"3219_1",6.26908260471474,-1.52457431173939,0.714721820723967,-2.13310167331269,0.0329163865558158,0.114230284118075
"252_1",3.60306447744022,1.36681334098118,0.640607174061611,2.13362165820785,0.0328737636223674,0.114230284118075
"1682_1",1.55383620431039,2.36427879473827,1.10783637306128,2.1341407921145,0.0328312575899726,0.114230284118075
"1430_1",0.427980178880999,4.19387196965436,1.9663189239541,2.13285440045547,0.0329366719963878,0.114230284118075
"4516_1",1.24847864813673,2.24362797685682,1.0521088916705,2.13250547982202,0.0329653144865934,0.114266385999713
"6142_1",4.52489827969695,2.01270537468748,0.944170989559764,2.13171702683424,0.0330301162180622,0.114364496319666
"1901_1",0.417188081124392,3.80615869406267,1.78540049385341,2.13182348003494,0.0330213606320258,0.114364496319666
"6539_1",6.27519107501347,-1.44890207644082,0.679892635411719,-2.13107482119352,0.0330829786534661,0.114484277869283
"6633_1",3.54353260675136,1.79036017695683,0.840348466618164,2.13049734494289,0.0331305747783419,0.114581939713655
"1509_1",0.769414380705712,4.08978941753377,1.91982851023823,2.13028892722625,0.0331477671455013,0.114581939713655
"957_1",9.09371872215128,1.26750778534105,0.595229435005509,2.12944406106079,0.0332175383472222,0.114613851199543
"4921_1",0.832640023015472,3.13670999978453,1.47307252619207,2.12936562457858,0.0332240222026665,0.114613851199543
"2673_1",0.60822506451206,2.9692801605594,1.39449211040016,2.12929147351528,0.0332301528051012,0.114613851199543
"1073_1",7.62932271767815,-1.95801909644378,0.919441832059715,-2.12957364802237,0.0332068285725765,0.114613851199543
"2199_1",3.94756949321126,1.88859632783043,0.887348384185941,2.1283594600367,0.0333072916607369,0.114816719932804
"5770_1",4.44412515652177,2.06238734322665,0.969423900446795,2.12743603935917,0.033383870382835,0.114897355951971
"5668_1",17.0948543515932,-0.81608005594855,0.383601868254495,-2.12741418508195,0.0333856845681409,0.114897355951971
"2374_1",45.42984298569,-0.712588192539431,0.334895021747292,-2.12779571586807,0.0333540247344607,0.114897355951971
"5688_1",5.35263712070653,1.9237948838734,0.904525496715719,2.12685534112481,0.033432104448838,0.114993961899488
"59_1",5.98015158012341,-1.52012203225396,0.714824005658011,-2.12656824648,0.0334559731748444,0.115012936855047
"4769_1",7.47206440526764,1.4180816839568,0.666982056016128,2.12611669409365,0.0334935442290989,0.115015913251377
"3358_1",1.02531354623928,2.58125154566328,1.21404819723145,2.1261524472831,0.0334905680984359,0.115015913251377
"359_1",6.54445881146448,1.32961611590578,0.625527075538825,2.12559322833542,0.0335371439456124,0.115051437580807
"2292_1",18.002676485157,1.22265679880085,0.575218567795898,2.12555168983119,0.0335406057858838,0.115051437580807
"2353_1",6.16267170496206,1.07321369294158,0.505652667749777,2.12243257356385,0.0338014292448488,0.115882689867324
"1385_1",5.40491649395795,2.01422510429498,0.949465983634693,2.12142945509668,0.0338856786975626,0.11610800896535
"1377_1",0.48331385324327,3.96071506056101,1.86772037879047,2.12061457675263,0.0339542504295146,0.116279392044682
"818_1",0.986543478767391,2.46105986304488,1.16143070691796,2.11898983588584,0.0340913259406437,0.116685057165491
"1322_1",31.9707283511658,-0.8873281324375,0.418795347368918,-2.11876310950477,0.0341104918629518,0.116686928223318
"4762_1",3.86070156632379,1.6682300697099,0.78771676630808,2.11780444578915,0.0341916326738429,0.116900688470798
"4847_1",7.82018712727284,-1.11683113177071,0.527749018637465,-2.11621640653001,0.0343264064721293,0.117297486020084
"3668_1",3.81656690761738,1.66729246858311,0.78851919136871,2.1144602272635,0.0344759783182401,0.117744390256355
"1378_1",17.9937988445422,-0.82539490578055,0.390473884749163,-2.11382870409061,0.0345299003922393,0.117864316861745
"203_1",6.73358201833218,1.26769920539196,0.600319902949111,2.11170610730097,0.0347116648682508,0.118420252438393
"5002_1",30.8501630770117,-1.18111670024474,0.559468836744571,-2.11113939270935,0.0347603323699095,0.118521764397292
"4936_1",1.58538532909713,2.06595624013489,0.979269331027424,2.10969155744655,0.0348849321707531,0.11888193035025
"3713_1",34.8536151812321,-1.04445333299953,0.495293625941165,-2.10875585369152,0.0349656609699062,0.119092281140436
"442_1",11.750480256867,1.2369692412188,0.586763818930312,2.10812119171531,0.0350205078190116,0.119214297936853
"2892_1",2.97705937578899,1.94634598509117,0.92346958819136,2.10764491866282,0.0350617150818031,0.119289776556819
"5807_1",5.26800658040381,1.57873245207666,0.749388660073746,2.10669381082082,0.0351441290439276,0.119505293932878
"257_1",10.0725368532357,1.22116600463524,0.579963209400203,2.10559219074977,0.0352397915866151,0.119765604052775
"6647_1",7.70762830311163,1.45947062478804,0.693396555228877,2.10481378048712,0.0353075211416655,0.119865782770757
"2470_1",8.89079329950664,1.29634540434391,0.615891449284734,2.10482773522741,0.0353063059610839,0.119865782770757
"5674_1",9.71354514974415,0.960224235232359,0.456554520877031,2.10319729916985,0.0354485262902103,0.120279325533702
"2547_1",5.77542325004395,1.30969905447004,0.622803920437259,2.10290753075306,0.0354738534155823,0.12030012952135
"5847_1",19.5650022734548,-0.878521310688771,0.417943779678828,-2.10200834036548,0.0355525452084556,0.120501785192748
"2477_1",12.9011868441399,1.30595577571238,0.621440375764233,2.10149811091103,0.0355972636468634,0.120588135824266
"4084_1",11.0508647052365,-1.43603997409479,0.68387766919087,-2.09984919641233,0.0357421089945011,0.121013396579437
"2478_1",1.47448486858521,2.3077945297169,1.09933634880652,2.09926155195571,0.0357938507140784,0.121123143858061
"5728_1",11.2089376559656,-1.41796508306986,0.675590124842633,-2.09885406984027,0.0358297667495893,0.121179248904305
"4555_1",8.84913134473454,1.53134543350108,0.729777229329062,2.09837382143173,0.0358721359596869,0.121191739115557
"3997_1",2.35470558645392,1.91632379240845,0.913237838587714,2.09838413547556,0.0358712255695742,0.121191739115557
"3376_1",31.1822679935837,-0.882091348858944,0.420490665421243,-2.09776677913949,0.0359257525032995,0.121307484341691
"1074_1",55.8917056648565,-0.955270746227221,0.455748606310967,-2.09604754243707,0.0360779737356854,0.121755875822047
"5162_1",18.1104310955177,-1.06186652222773,0.506809994440282,-2.09519649153811,0.0361535290379323,0.121945191862606
"5302_1",2.53751500708324,-1.65086286497,0.788070259628163,-2.09481685776207,0.0361872759603337,0.121982112853522
"2274_1",14.8391210361807,1.2170217552558,0.581018383861696,2.09463553832317,0.0362034035276129,0.121982112853522
"4177_1",1.62303300172624,1.96948219836498,0.94041191722701,2.09427609570536,0.0362353924807467,0.122024290530274
"5073_1",4.58448233112878,1.35655337585107,0.647876208001567,2.09384656991106,0.0362736501497426,0.122032226993385
"1543_1",48.4464609395217,1.80030603685061,0.859822027167193,2.09381241695095,0.036276693615554,0.122032226993385
"3422_1",12.8983914905163,1.14042803030089,0.544991786146362,2.0925600335463,0.0363884474247954,0.122342489276391
"4563_1",0.99905751752617,2.7840801331232,1.33060761632952,2.09233743964512,0.0364083408012937,0.122343738231479
