ID	5_11_1_3	5_12_2_5	5_13_5_5	5_14_1_5	5_14_5_5	5_11_1_5	5_11_1_8	5_12_2_8	5_13_5_8	5_14_1_8	5_14_5_8
2263_1	0	0	0	0	0	0	0	0	0	0	0
2262_1	6	3	4	2	143	4	75	10	40	30	3
2261_1	2	6	352	2	20	9	3	1	69	20	4
2260_1	0	13	10	5	10	1	0	0	25	10	2
226_1	46	237	41	20	462	86	208	20	511	248	3
2259_1	5	42	19	1	7	6	5	1	183	52	0
2258_1	6	74	45	10	94	23	15	7	143	22	5
2257_1	5	3	6	1	18	0	2	6	5	12	0
2256_1	22	85	84	15	177	27	37	29	317	179	18
2255_1	21	121	132	26	152	26	24	27	341	117	21
2254_1	3	39	13	0	47	102	132	105	289	960	2
2253_1	14	6	26	0	34	8	1	6	36	21	3
2252_1	0	1	4	0	53	0	66	8	39	4	1
2251_1	168	587	628	100	1140	177	285	538	871	623	62
2250_1	1	7	17	4	27	62	11	23	74	100	7
225_1	0	3	5	0	5	7	3	3	9	2	0
2249_1	0	2	0	0	0	0	0	1	1	11	1
2248_1	252	271	250	121	618	96	141	143	395	221	49
2247_1	4	22	11	2	15	6	3	4	37	17	1
2246_1	6	41	28	5	56	0	23	8	83	57	9
2245_1	0	6	13	3	22	2	11	3	6	12	1
2244_1	35	90	96	25	216	26	28	67	149	117	23
2243_1	1	21	9	0	26	17	13	0	48	5	2
2242_1	8	14	12	1	18	1	2	4	80	13	3
2241_1	274	86	63	21	94	161	55	12	225	93	4
2240_1	16	139	162	18	271	33	44	91	465	141	51
224_1	4	0	2	3	14	0	5	7	40	34	0
2239_1	35	261	101	26	331	5	28	44	182	91	4
2238_1	75	495	313	48	340	61	78	38	1028	294	34
2237_1	1	2	9	0	3	0	0	7	7	1	0
2236_1	0	14	10	1	18	7	1	3	24	24	6
2235_1	28	346	62	40	230	3	11	34	331	283	13
2234_1	7	16	25	2	41	0	12	25	4	16	4
2233_1	5	41	36	0	39	18	3	10	115	32	7
2232_1	109	236	90	46	574	86	60	64	727	185	9
2231_1	1	8	18	4	40	1	19	27	3	9	8
2230_1	0	2	0	0	2	0	0	1	3	0	0
223_1	2	17	5	2	19	0	3	2	26	18	0
2229_1	15	18	41	7	297	0	41	84	21	79	11
2228_1	9	95	26	17	67	0	10	9	119	37	0
2227_1	2	27	18	2	19	12	4	2	50	21	6
2226_1	86	750	575	92	410	207	50	76	942	471	45
2225_1	7	1	7	6	12	0	1	3	15	14	0
2224_1	1	5	2	0	274	39	42	16	151	13	1
2223_1	40	176	171	12	176	21	71	19	369	133	32
2222_1	6	18	15	5	10	27	14	4	45	17	3
2221_1	0	12	15	3	20	0	11	10	15	18	6
2220_1	0	0	0	0	0	0	0	0	0	0	0
222_1	15	11	59	3	86	0	40	54	17	30	18
2219_1	3	8	10	2	14	35	27	19	119	199	3
2218_1	7	16	52	7	83	9	34	26	551	63	4
2217_1	4	25	17	0	37	1	18	20	86	24	2
2216_1	106	327	242	58	623	66	72	105	361	575	25
2215_1	8	60	21	17	122	87	14	20	240	51	8
2214_1	14	44	31	5	73	21	15	11	398	55	11
2213_1	41	216	109	32	175	83	13	26	270	92	15
2212_1	2220	9869	4407	788	12273	1819	2541	1202	42556	3923	1295
2211_1	62	316	227	37	315	166	130	48	925	252	51
2210_1	26	108	80	23	130	47	32	60	217	71	16
221_1	1	0	4	0	2	0	0	0	7	1	1
2209_1	30	109	142	19	208	30	33	38	509	158	16
2208_1	4	4	55	0	133	0	28	6	113	30	19
2207_1	2	15	8	0	21	3	5	5	71	19	1
2206_1	124	49	72	75	264	0	21	24	21	56	8
2205_1	7	69	57	9	96	2	23	92	101	46	29
2204_1	18	98	48	8	135	47	20	20	222	53	12
2203_1	0	3	1	0	1	1	0	1	1	2	0
2202_1	2	20	7	3	22	0	2	0	45	7	1
2201_1	13	73	81	17	292	178	227	78	387	308	20
2200_1	65	782	749	137	1111	24	253	398	1146	505	71
220_1	0	1	0	0	3	0	1	2	0	0	0
22_1	0	3	3	1	13	0	2	10	14	6	1
2199_1	0	14	25	0	17	6	4	8	40	6	1
2198_1	6	1	6	2	518	467	725	7	641	20	1
2197_1	3	46	41	1	455	79	255	44	1085	175	41
2196_1	1	37	47	2	35	13	3	1	53	41	7
2195_1	4	7	3	2	8	0	1	4	14	1	0
2194_1	45	287	227	29	240	91	63	55	950	227	58
2193_1	3	5	4	1	6	0	0	3	17	4	0
2192_1	0	10	3	1	13	0	2	0	75	5	2
2191_1	9	13	36	5	38	5	11	8	62	16	7
2190_1	32	195	68	16	177	36	47	32	238	71	20
219_1	9	76	45	6	131	35	19	12	128	78	13
2189_1	4	9	10	1	36	0	4	3	26	43	1
2188_1	8	23	30	22	35	5	7	6	16	25	4
2187_1	4	42	11	8	74	6	32	10	330	104	11
2186_1	1	25	13	1	22	0	6	4	64	2	5
2185_1	31	50	169	17	243	4	77	200	86	69	28
2184_1	0	3	10	2	15	44	21	8	66	26	4
2183_1	5	8	7	4	12	0	4	4	4	3	1
2182_1	0	4	13	1	12	0	2	10	7	5	2
2181_1	23	177	110	39	211	76	55	24	344	297	16
2180_1	58	322	289	49	258	141	107	41	899	255	39
218_1	1	10	6	3	16	0	20	6	187	11	6
2179_1	1	2	1	0	15	0	0	3	1	0	0
2178_1	1	3	7	0	2	0	0	1	19	3	0
2177_1	0	0	0	2	0	0	0	1	0	0	0
2176_1	2	4	6	3	11	0	0	12	13	3	1
2175_1	0	0	0	0	2	0	0	0	14	1	0
2174_1	1	1	0	0	0	0	0	1	0	0	0
2173_1	0	7	7	1	20	14	1	3	14	8	1
2172_1	145	50	46	17	68	119	20	5	186	56	5
2171_1	72	250	155	64	569	108	140	28	1768	223	92
2170_1	59	211	386	49	971	3	159	445	159	208	81
217_1	1	2	6	1	28	16	26	30	60	9	1
2169_1	682	2913	1105	264	2891	716	631	296	6998	961	230
2168_1	57	308	141	66	350	76	53	54	663	298	46
2167_1	0	0	1	2	1	0	0	1	0	1	0
2166_1	77	194	142	28	676	77	206	78	436	732	36
2165_1	88	297	121	57	560	34	115	38	2045	159	61
2164_1	3	10	8	2	13	1	2	13	14	4	1
2163_1	0	0	1	0	0	0	0	0	1	0	0
2162_1	2	40	17	3	52	3	5	11	40	21	5
2161_1	9	222	64	19	70	12	49	33	560	66	2
2160_1	62	239	130	31	282	105	55	49	885	182	17
216_1	2	5	6	1	7	42	4	9	62	17	0
2159_1	7	8	8	0	26	0	1	4	21	5	2
2158_1	3	13	14	0	11	1	0	5	6	4	0
2157_1	35	284	73	43	229	33	88	32	587	302	12
2156_1	0	1	0	1	0	0	0	0	2	0	0
2155_1	64	369	186	35	318	75	45	29	852	275	42
2154_1	10	26	43	1	112	17	54	40	163	88	5
2153_1	0	6	18	1	37	0	9	19	14	18	14
2152_1	0	2	1	0	0	0	0	1	1	0	0
2151_1	8	15	16	6	33	7	5	22	27	9	5
2150_1	7	20	128	4	35	14	12	13	44	50	2
215_1	0	0	0	0	0	0	0	0	12	1	0
2149_1	24	35	35	16	89	6	23	12	125	131	6
2148_1	0	4	3	2	7	1	4	2	3	0	1
2147_1	0	0	3	0	5	0	0	2	0	6	0
2146_1	3	0	3	1	4	0	1	0	4	1	0
2145_1	1	0	1	2	1	0	0	1	8	2	2
2144_1	23	71	43	6	95	11	21	13	353	104	25
2143_1	3	9	5	3	15	0	2	3	4	3	0
2142_1	1	22	21	0	31	9	0	5	65	16	1
2141_1	5	68	51	2	71	38	6	11	205	53	4
2140_1	0	5	11	0	44	0	68	12	6	5	0
214_1	0	0	0	0	0	0	0	0	0	0	0
2139_1	55	289	160	22	203	69	89	35	744	90	13
2138_1	1	11	6	0	4	5	1	1	8	17	1
2137_1	2	8	22	1	68	1	17	62	5	14	10
2136_1	2	6	17	2	10	0	4	6	2	6	0
2135_1	14	49	63	6	42	0	9	1	50	51	3
2134_1	2	0	1	0	0	0	1	0	7	0	0
2133_1	9	87	44	16	108	6	21	40	70	27	6
2132_1	0	3	2	0	1	0	0	0	0	1	0
2131_1	8	89	74	6	66	31	18	8	199	64	12
2130_1	0	5	9	0	6	1	2	3	9	0	4
213_1	4	3	112	10	48	0	33	64	10	34	36
2129_1	3	13	13	3	15	0	5	13	5	4	7
2128_1	2	5	1	3	3	4	0	0	24	7	0
2127_1	0	5	1	0	3	0	1	1	8	4	1
2126_1	222	29	68	60	194	10	9	15	13	57	0
2125_1	3	27	31	20	40	11	10	9	148	27	7
2124_1	0	0	0	0	0	0	0	0	0	2	0
2123_1	4	20	21	1	43	5	24	20	68	13	12
2122_1	4	54	5	0	44	3	11	2	30	10	7
2121_1	55	521	428	39	190	199	24	92	484	478	81
2120_1	8	51	48	9	40	45	15	17	98	79	13
212_1	0	3	5	1	23	22	8	7	45	85	1
2119_1	11	40	72	6	91	27	24	17	173	77	7
2118_1	19	145	47	27	177	7	4	15	74	55	1
2117_1	51	22	6	29	55	0	5	3	7	18	0
2116_1	3	8	5	5	24	1	4	1	16	15	4
2115_1	13	69	40	2	99	8	17	22	160	53	18
2114_1	7	49	30	1	53	57	6	8	205	34	13
2113_1	39	103	120	19	564	67	222	137	371	110	22
2112_1	10	64	36	8	137	11	24	21	111	109	23
2111_1	11	10	12	7	9	0	4	6	64	14	1
2110_1	0	0	1	0	1	4	0	0	1	2	1
211_1	16	61	167	12	285	7	68	146	52	48	33
2108_1	2	1	5	0	4	0	0	10	9	9	0
2107_1	5	50	33	4	59	18	5	10	206	63	7
2106_1	8	19	29	6	16	4	4	15	91	26	7
2105_1	7	3	22	19	39	0	6	33	5	19	11
2104_1	0	34	15	3	68	8	18	15	196	75	12
2103_1	7	18	34	3	38	0	15	43	6	13	5
2102_1	35	78	133	30	312	21	46	84	119	79	35
2101_1	0	6	5	0	8	35	2	0	10	2	3
2100_1	19	322	77	16	282	80	56	37	896	114	23
210_1	5	28	35	4	50	13	4	5	132	23	6
21_1	0	4	9	0	16	1	4	11	11	6	2
2098_1	0	3	1	0	4	8	1	4	1	1	1
2097_1	64	416	514	71	1458	26	682	653	343	295	129
2096_1	0	0	1	0	4	0	0	4	0	0	0
2095_1	0	1	2	0	28	12	18	23	29	18	2
2094_1	17	52	59	9	87	18	12	7	178	75	7
2093_1	16	82	55	13	72	28	10	22	218	104	10
2092_1	240	800	293	102	1574	185	237	95	4642	494	134
2091_1	11	26	26	4	126	0	19	79	72	497	12
2090_1	0	2	3	0	2	0	2	0	8	5	0
209_1	0	3	6	0	9	0	4	1	14	7	1
2089_1	0	9	8	0	6	0	0	2	10	8	0
2088_1	119	228	511	92	831	257	378	51	1291	380	93
2087_1	1	1	15	1	5	0	0	2	31	9	1
2086_1	535	4148	3501	312	3065	1253	900	393	12281	5413	660
2085_1	17	45	51	9	127	11	34	38	79	57	7
2084_1	36	599	383	24	265	111	35	56	730	181	108
2083_1	7	16	24	1	96	0	69	43	51	36	14
2082_1	7	1	4	7	15	2	6	1	5	8	0
2081_1	2	11	1	0	16	0	1	2	12	3	4
2080_1	5	40	42	0	42	1	9	17	86	34	6
208_1	6	14	44	4	57	1	12	32	47	18	8
2079_1	459	862	847	351	3279	265	270	89	1296	477	35
2078_1	1	6	4	2	10	0	2	5	13	7	3
2077_1	71	117	115	35	257	69	44	40	333	70	30
2076_1	53	160	230	48	394	54	70	107	420	175	29
2075_1	0	1	4	1	4	4	0	3	5	0	0
2074_1	51	204	225	24	436	53	177	284	488	506	63
2073_1	1	4	4	0	3	0	3	6	30	1	5
2072_1	0	0	0	0	0	0	0	0	0	0	0
2071_1	34	170	126	17	213	110	58	28	317	185	32
2070_1	5	41	39	12	73	9	14	23	102	23	12
207_1	283	334	491	182	1257	14	372	590	254	855	141
2069_1	0	0	0	0	2	0	0	0	0	0	0
2068_1	0	20	10	0	6	0	5	3	6	10	0
2067_1	9	53	121	13	378	2	23	205	12	53	6
2066_1	2	9	7	0	6	2	0	0	12	5	2
2065_1	26	372	94	21	143	26	20	13	236	185	16
2064_1	22	132	44	10	132	60	7	24	312	73	27
2063_1	0	1	0	1	1	0	0	0	1	3	0
2062_1	0	5	0	1	36	0	5	1	17	9	0
2061_1	0	2	1	0	2	0	1	3	0	8	0
2060_1	34	238	194	46	199	92	60	43	413	449	36
206_1	27	46	66	12	69	29	8	18	193	80	9
2059_1	204	151	269	133	343	123	29	25	156	280	12
2058_1	24	166	159	11	133	29	29	124	176	99	18
2057_1	6	78	67	1	72	35	177	35	2405	52	39
2056_1	11	11	62	14	80	2	84	87	46	70	17
2055_1	3	3	1	0	9	0	11	2	13	1	0
2054_1	0	0	0	0	1	0	0	0	2	1	0
2053_1	34	70	101	33	171	67	103	15	196	175	13
2052_1	1221	9680	2755	531	8975	1095	1546	703	27894	2505	887
2051_1	2	29	22	2	17	0	1	6	22	11	4
2050_1	4	3	18	4	13	0	6	12	27	17	3
205_1	12	95	84	8	81	22	25	22	126	127	10
2049_1	18	228	165	17	213	41	103	198	637	188	37
2048_1	91	86	73	35	131	104	101	43	416	277	11
2047_1	58	186	211	28	522	44	74	77	1224	221	37
2046_1	1	5	2	0	0	0	2	0	1	16	0
2045_1	1	1	9	1	18	0	4	17	6	2	3
2044_1	3	44	33	7	60	43	11	14	81	40	1
2043_1	0	28	13	7	129	12	21	6	73	77	1
2042_1	1	14	29	5	35	3	7	18	21	12	6
2041_1	24	68	69	9	91	29	15	17	170	68	27
2040_1	13	60	40	0	131	30	41	18	267	79	11
204_1	204	3247	2663	161	1445	538	276	528	3418	2534	379
2039_1	62	484	430	62	364	154	45	30	546	374	46
2038_1	4	6	13	6	21	5	1	2	11	10	1
2037_1	22	158	88	18	185	74	24	30	614	172	18
2036_1	216	207	110	82	352	76	25	43	193	175	17
2035_1	0	1	2	0	1	0	0	0	3	0	1
2034_1	5	26	101	7	135	0	82	73	24	23	33
2033_1	0	0	1	0	0	1	0	0	0	0	0
2032_1	8	12	47	4	74	9	24	65	78	22	11
2031_1	0	15	2	0	9	0	5	1	50	6	3
2030_1	11	115	90	26	137	31	27	45	176	103	16
203_1	6	22	17	1	52	5	24	15	85	180	4
2029_1	0	6	6	1	6	4	0	3	65	8	0
2028_1	2	43	45	2	42	31	27	17	560	35	22
2027_1	4	12	16	9	36	0	3	2	40	13	5
2026_1	4	27	27	2	32	2	15	4	73	38	2
2025_1	0	0	0	0	3	0	1	1	3	14	3
2024_1	0	0	3	1	6	0	1	3	5	2	0
2023_1	55	135	54	37	247	25	16	24	359	102	12
2022_1	7	10	11	8	17	15	6	6	14	18	4
2021_1	10	21	37	5	116	7	19	60	39	19	7
2020_1	0	6	16	1	12	2	7	18	123	4	10
202_1	1	1	5	0	20	0	2	10	0	0	3
2019_1	11	13	15	1	43	2	2	6	14	6	2
2018_1	61	503	468	41	281	469	322	87	4775	562	88
2017_1	4	27	22	3	52	37	20	16	85	152	21
2016_1	80	405	844	51	1789	37	212	366	522	1185	55
2015_1	1	16	16	1	61	2	14	3	27	33	4
2014_1	1	2	13	2	29	0	2	17	22	8	0
2013_1	7	8	27	14	45	0	9	20	15	28	1
2012_1	1	4	10	0	8	0	2	6	10	5	1
2011_1	0	3	0	0	2	0	0	0	2	0	0
2010_1	13	16	36	31	74	9	16	51	69	37	6
201_1	10	43	21	5	35	30	5	18	113	57	14
2009_1	3	22	8	1	19	6	8	17	60	7	4
2008_1	24	40	62	10	74	4	9	3	62	13	7
2007_1	2	5	15	3	16	3	2	15	26	14	1
2006_1	5	22	34	3	624	47	603	45	136	1628	9
2005_1	0	3	5	0	10	0	2	5	6	2	3
2004_1	217	1400	656	175	1534	198	379	113	2875	547	82
2003_1	0	3	1	0	12	0	0	5	23	14	2
2002_1	6	45	72	8	73	8	19	68	87	48	20
2001_1	0	0	1	0	0	0	0	1	1	0	1
2000_1	7	31	2	4	26	20	5	3	58	37	0
200_1	12	76	92	5	185	22	53	108	115	97	18
20_1	3	41	31	7	66	7	12	6	215	55	11
2_1	91	464	183	50	512	78	37	58	990	294	31
1999_1	10	84	78	16	119	54	18	19	140	58	7
1998_1	4	18	7	5	34	35	2	3	26	10	0
1997_1	88	287	195	43	508	81	89	51	2504	406	37
1996_1	2	2	3	0	31	16	24	6	28	83	2
1995_1	41	172	110	20	248	21	39	27	343	145	9
1994_1	10	166	144	6	133	17	44	24	564	61	16
1993_1	0	9	5	0	11	2	0	1	2	1	0
1992_1	0	2	2	0	1	0	0	0	24	0	1
1991_1	1	2	2	1	9	1	0	2	28	11	4
1990_1	0	2	7	1	5	2	0	3	9	2	1
199_1	9	17	9	4	30	18	4	4	103	12	1
1989_1	14	9	39	1	38	63	14	22	241	23	8
1988_1	1	41	24	0	35	13	2	17	109	57	1
1987_1	10	90	29	11	54	4	21	11	203	46	10
1986_1	4	10	4	1	19	3	25	12	26	15	1
1985_1	2	3	1	2	3	0	0	0	6	1	0
1984_1	12	21	29	77	53	0	5	35	24	66	4
1983_1	4	8	25	2	25	16	7	46	316	11	7
1982_1	2	57	22	5	44	0	9	5	48	35	4
1981_1	21	280	142	10	96	11	17	41	212	141	5
1980_1	0	4	4	0	0	0	1	2	4	2	0
198_1	10	11	14	9	14	2	4	8	15	30	0
1979_1	9	26	23	5	51	4	5	12	48	50	8
1978_1	1	0	0	5	3	0	2	2	9	0	0
1977_1	21	41	52	19	110	21	23	17	134	38	8
1976_1	19	18	9	8	770	202	420	19	348	76	4
1975_1	14	30	54	8	45	1	28	46	15	14	11
1974_1	7	8	4	1	28	5	12	3	17	22	0
1973_1	1	1	6	0	10	0	1	2	9	0	0
1972_1	2	16	25	1	48	10	11	38	55	29	4
1971_1	0	11	14	0	18	0	4	3	37	21	2
1970_1	1	21	41	1	29	2	6	3	70	21	2
197_1	9	89	51	9	80	13	10	11	30	25	9
1969_1	0	2	0	0	3	0	2	1	5	1	0
1968_1	17	140	35	3	111	65	85	7	164	129	5
1967_1	16	100	200	31	786	18	277	546	296	152	25
1966_1	0	3	10	5	65	2	156	8	127	27	3
1965_1	24	122	376	51	385	6	172	411	247	213	135
1964_1	0	26	12	2	6	0	5	9	55	23	2
1963_1	0	18	11	4	33	0	3	6	23	9	1
1962_1	4	13	54	1	32	0	10	32	30	14	10
1961_1	0	2	0	0	6	0	0	4	2	1	2
1960_1	1	5	11	0	14	0	5	7	38	2	3
196_1	23	143	80	31	172	24	40	33	270	81	12
1959_1	0	0	0	1	3	0	0	0	1	1	0
1958_1	1	11	2	2	6	0	1	2	13	8	0
1957_1	6	30	38	17	40	0	7	9	42	44	4
1956_1	15	27	19	0	30	7	9	4	51	39	5
1955_1	8	9	28	2	456	79	112	21	570	38	6
1954_1	14	33	92	14	385	1	66	210	66	50	18
1953_1	7	75	91	23	144	44	42	46	190	59	10
1952_1	7	82	55	8	72	14	29	9	119	55	3
1951_1	28	112	119	15	146	34	45	55	380	150	29
1950_1	23	178	104	11	138	21	63	23	238	182	15
195_1	4	10	15	2	40	0	6	37	6	37	4
1949_1	0	0	1	0	2	0	0	0	0	0	0
1948_1	7	81	61	14	124	21	17	10	263	40	10
1947_1	1	4	0	0	5	0	0	3	0	0	1
1946_1	3	14	3	0	15	1	0	3	43	16	0
1945_1	39	15	29	17	238	21	46	5	67	64	5
1944_1	1	8	10	0	38	0	3	10	12	14	3
1943_1	0	9	1	0	2	0	5	0	10	11	2
1941_1	15	68	26	0	60	32	6	3	84	38	5
1940_1	0	4	12	2	8	0	1	2	24	4	0
194_1	0	0	0	0	0	0	0	0	0	0	0
1939_1	2	4	7	0	9	7	2	10	22	6	4
1938_1	5	204	37	2	19	14	15	3	110	161	4
1937_1	3	25	14	3	5	4	7	5	2	12	5
1936_1	1	9	9	0	16	0	6	8	17	12	2
1935_1	0	0	0	0	1	0	1	0	11	0	0
1934_1	0	3	2	1	6	0	0	1	17	6	0
1933_1	13	50	83	14	120	53	42	66	93	74	13
1932_1	0	2	0	0	1	0	0	1	8	2	0
1931_1	17	162	41	13	100	7	20	23	276	83	18
1930_1	21	213	166	7	131	76	62	24	435	159	22
193_1	16	52	1	0	14	6	8	16	43	84	4
1929_1	7	40	85	13	114	4	35	34	50	53	13
1928_1	2	15	86	4	92	0	33	68	12	19	43
1927_1	7	26	21	1	37	13	0	5	39	13	1
1926_1	15	63	47	2	52	53	18	19	97	39	10
1925_1	3	34	52	5	66	0	7	84	42	27	21
1924_1	66	311	19	6	75	17	6	35	234	234	3
1923_1	0	2	3	0	13	0	1	12	8	2	2
1922_1	12	40	40	7	119	23	16	29	147	25	17
1921_1	4	21	25	1	16	16	19	10	118	32	4
1920_1	0	0	1	0	5	0	1	2	0	0	0
192_1	10	65	36	3	90	0	11	17	46	37	14
1919_1	19	41	62	8	53	51	21	9	114	95	20
1918_1	24	47	54	10	80	7	12	6	65	51	4
1917_1	2	17	16	3	49	0	5	26	49	16	7
1916_1	3	21	26	9	52	0	30	28	66	10	8
1915_1	436	48	18	104	83	6	0	15	2	126	0
1914_1	0	1	4	2	5	0	0	0	1	1	0
1913_1	4	37	2	1	13	0	3	3	36	11	1
1912_1	60	94	49	17	206	23	18	24	180	155	30
1911_1	4	42	33	3	86	14	19	57	170	49	8
1910_1	87	707	572	69	837	230	128	130	734	840	43
191_1	12	82	63	4	124	10	21	65	321	65	28
1909_1	10	25	28	8	100	2	27	42	59	52	11
1908_1	40	459	297	43	421	169	66	74	1269	345	98
1907_1	0	0	0	0	0	0	0	0	0	1	0
1906_1	27	117	103	18	103	35	31	38	404	74	11
1905_1	25	184	191	14	210	34	40	98	192	101	22
1904_1	6	13	8	1	16	0	3	3	23	17	1
1903_1	3	14	15	2	94	1	35	19	35	76	2
1902_1	0	0	1	0	0	0	0	2	0	0	0
1901_1	0	0	1	0	1	0	0	1	1	0	0
1900_1	3	9	3	0	23	15	2	2	26	11	6
190_1	64	49	145	55	421	7	199	333	106	151	92
19_1	4	10	8	0	20	0	14	24	31	3	4
1899_1	2	29	55	4	32	1	12	25	53	24	8
1898_1	7	54	26	2	58	0	15	10	46	66	4
1897_1	4	218	27	6	39	0	17	37	27	100	8
1896_1	0	2	5	0	16	0	3	2	20	5	2
1895_1	0	3	2	0	9	0	3	5	7	2	0
1894_1	5	34	14	2	22	5	3	8	81	25	3
1893_1	2	14	16	0	12	0	1	2	16	22	1
1892_1	10	33	12	7	75	0	10	6	78	14	4
1891_1	8	15	11	11	23	0	6	2	41	22	0
1890_1	198	782	341	107	796	62	207	53	546	313	41
189_1	34	228	134	20	175	60	59	24	290	115	22
1889_1	18	38	66	11	124	9	22	77	125	44	15
1888_1	11	65	45	16	132	14	34	69	132	54	18
1887_1	5	76	40	2	40	0	12	43	15	33	10
1886_1	1	19	14	1	15	4	3	9	41	11	7
1885_1	2	14	18	0	24	6	1	1	15	7	0
1884_1	9	8	21	0	20	1	2	5	14	7	4
1883_1	10	8	19	3	30	0	2	0	13	15	4
1882_1	2	42	165	13	127	2	38	136	135	37	32
1881_1	0	4	1	0	13	0	25	3	81	1	3
1880_1	2	3	6	0	10	0	1	3	5	7	0
188_1	0	0	1	1	1	0	0	1	4	1	1
1879_1	5	20	26	4	46	0	5	23	24	17	5
1878_1	9	29	2	2	40	0	16	9	71	14	0
1877_1	6	61	41	2	41	7	21	8	126	31	9
1876_1	184	238	533	162	1284	120	375	718	391	567	157
1875_1	1	55	17	5	34	14	31	13	151	22	2
1874_1	22	50	37	14	50	10	28	16	139	57	13
1873_1	1	4	3	0	2	15	0	5	31	3	0
1872_1	1	2	0	1	1	0	1	2	5	1	0
1871_1	2	106	22	3	35	67	44	86	152	416	2
1870_1	10	70	39	11	76	10	12	17	180	58	12
187_1	250	104	12	150	483	1	7	3	27	6	2
1869_1	40	394	81	48	314	107	35	27	635	209	25
1868_1	5	60	17	4	64	18	33	23	726	132	10
1867_1	15	40	32	9	70	34	25	13	106	90	4
1866_1	7	59	41	4	52	11	12	14	164	38	6
1865_1	3	62	43	3	72	25	10	15	83	55	5
1864_1	7	13	24	14	72	34	33	107	40	70	14
1863_1	1	4	14	3	26	6	7	48	21	8	22
1862_1	292	843	676	146	1255	419	417	143	3434	678	151
1861_1	0	0	0	0	1	0	0	1	0	0	0
1860_1	0	2	0	1	1	0	0	0	1	2	0
186_1	91	107	53	42	252	3	29	19	206	77	9
1859_1	2	11	8	1	10	5	1	1	69	7	4
1858_1	16	42	37	13	156	3	7	15	27	36	7
1857_1	0	6	12	2	11	13	7	14	19	28	1
1856_1	108	214	186	75	532	80	77	44	611	159	40
1855_1	2	3	4	1	15	38	16	28	98	237	4
1854_1	0	2	3	0	2	0	4	1	0	0	2
1853_1	1	10	9	0	11	5	0	6	28	3	2
1852_1	5	6	8	1	27	0	5	6	30	9	0
1851_1	1	13	30	3	33	2	13	13	57	27	7
1850_1	6	38	35	11	89	27	17	25	170	45	13
185_1	7	45	18	2	91	5	18	7	124	23	5
1849_1	1	7	2	0	10	0	2	3	26	6	1
1847_1	4	36	32	1	51	25	9	6	204	41	5
1846_1	7	22	11	4	16	0	5	5	36	20	2
1845_1	24	317	98	39	390	4	20	66	201	96	6
1844_1	3	3	7	1	8	0	1	7	16	0	0
1843_1	15	76	69	18	101	25	21	21	172	82	15
1842_1	0	0	2	0	2	0	0	0	1	1	0
1841_1	6	6	7	0	20	2	11	8	17	3	3
1840_1	1	0	2	0	1	0	6	1	1	2	0
184_1	1	1	1	0	0	0	0	0	0	2	0
1839_1	15	72	91	8	284	218	233	25	415	136	11
1838_1	0	0	3	0	0	0	0	0	0	0	2
1837_1	204	233	190	101	364	62	68	13	159	394	10
1836_1	22	48	44	11	118	14	20	19	178	82	3
1834_1	31	95	115	13	182	18	38	31	334	94	24
1833_1	6	13	14	0	31	1	8	12	27	39	6
1832_1	9	104	25	15	60	8	17	23	101	47	4
1831_1	1	6	4	0	12	0	0	2	1	1	2
1830_1	10	45	43	8	53	17	34	23	50	26	3
183_1	2	10	8	0	11	2	1	3	37	9	3
1829_1	2	11	2	0	7	10	1	0	20	12	1
1828_1	185	577	334	107	836	59	135	95	581	338	42
1827_1	9	13	25	3	32	0	13	36	18	37	6
1826_1	1	10	4	1	6	1	5	3	9	1	0
1825_1	4	19	92	2	63	7	18	96	66	19	20
1824_1	13	383	124	16	126	38	130	132	1124	133	19
1823_1	25	95	118	23	170	17	42	17	374	165	33
1822_1	4	18	23	2	38	27	20	14	29	23	8
1821_1	12	88	62	6	81	52	21	16	150	79	7
1820_1	6	26	18	10	59	15	7	11	88	17	8
182_1	12	24	24	9	83	0	11	10	213	26	1
1819_1	5	39	18	6	23	0	3	6	22	7	1
1818_1	0	0	0	0	0	0	0	0	0	0	0
1817_1	2	13	8	2	14	5	0	5	40	4	3
1816_1	78	577	270	47	518	144	132	80	1471	328	62
1815_1	2	2	5	0	4	0	1	3	3	0	1
1814_1	7	24	17	2	35	5	33	6	311	23	3
1813_1	0	0	2	0	1	1	0	2	1	0	0
1812_1	6	12	25	6	30	2	7	14	59	19	5
1811_1	57	547	254	34	375	106	111	58	748	220	41
1810_1	189	105	70	137	215	30	3	29	18	97	2
181_1	5	63	32	6	29	13	9	12	41	45	6
1809_1	0	3	8	0	9	1	0	1	11	11	1
1808_1	7	46	10	3	7	11	1	2	22	16	1
1807_1	4	8	37	3	38	0	25	53	3	12	7
1806_1	9	87	69	11	86	22	9	12	247	96	11
1805_1	7	11	37	5	104	31	45	33	47	332	11
1804_1	0	16	25	0	39	6	9	10	14	9	5
1803_1	0	4	3	0	16	0	0	4	1	12	0
1802_1	0	0	1	0	0	0	1	2	1	0	1
1801_1	4	6	13	2	10	0	4	3	48	34	1
1800_1	1	29	12	4	20	2	9	6	47	37	5
180_1	3	24	62	8	8	30	5	5	26	25	8
18_1	8	45	75	5	117	16	11	25	266	80	0
1799_1	9	52	61	5	74	0	20	27	87	46	16
1798_1	4	13	13	5	32	16	2	8	53	7	1
